id,learner_id,responded_at,archetype
2062176,9d698290-2002-4aac-bc80-c2ccc4cadd1e,2018-04-29 12:06:51 UTC,Preparers
2097599,ae0c8c0d-847a-44e3-a142-9802576e5a4d,2018-05-16 06:27:39 UTC,Advancers
2112045,497f900b-a3d5-4164-9e39-823755f774e6,2018-05-07 10:38:54 UTC,Explorers
2115629,fa422437-8043-4f90-8410-c8c876358852,2018-05-04 13:52:05 UTC,Hobbyists
2123911,84656ff4-a961-4d1e-ab43-a60a23321dfb,2018-05-05 18:13:34 UTC,Hobbyists
2129891,54dd189b-3f59-44a2-b10a-3b7f9df04722,2018-05-06 21:10:37 UTC,Explorers
2143224,af32d9be-d8a9-45bb-b1ff-79117c23ecd8,2018-05-08 16:36:42 UTC,Explorers
2145960,e191a4db-fe92-410b-898f-c4a7b2479312,2018-05-09 19:23:10 UTC,Explorers
2149895,5fe998a4-d6fa-4aa2-b88e-fc77dd98ab2c,2018-05-09 20:58:04 UTC,Advancers
2154265,3d5a0ecb-205c-45cc-9df9-d609b9060b3a,2018-05-14 14:01:36 UTC,Explorers
2158668,5a7a8b05-d830-4313-9580-210f3c5379fb,2018-05-10 15:56:28 UTC,Vitalisers
2159349,9e1d9ece-0507-48b6-9f61-f78b2602d324,2018-05-10 18:24:27 UTC,Vitalisers
2163160,14523a95-2d21-429a-8f88-edbdb5ec3a2a,2018-05-11 09:45:16 UTC,Fixers
2163341,de6b8af6-8feb-429d-893d-7066f4af0263,2018-05-11 09:44:57 UTC,Explorers
2176625,a424e730-b288-44b8-a37a-dc3271f86c23,2018-05-13 18:03:50 UTC,Vitalisers
2183124,4a391180-19af-4e2a-91a7-3cfbd5a3a1c0,2018-05-14 15:00:17 UTC,Explorers
2184733,339f35cc-7725-4321-b71d-dc3ebc3ffce7,2018-05-14 18:41:02 UTC,Explorers
2187222,daf62382-7173-432d-a792-3075826388ca,2018-05-15 05:25:49 UTC,Explorers
2190537,c74340b5-0a76-4471-b982-53f72dff124d,2018-06-18 18:13:25 UTC,Other
2200084,087c0137-9db6-4cac-9dbd-0002c331bd04,2018-07-07 19:47:42 UTC,Hobbyists
2202990,5a52047b-e4ec-4135-91ed-4235bd8afce7,2018-05-17 12:51:38 UTC,Hobbyists
2203165,75ba2d07-bfc5-4049-b622-7ab91b6d5baa,2018-05-17 13:22:57 UTC,Other
2222423,81f97611-f956-4620-942e-a8f3f9780e92,2018-05-21 04:37:08 UTC,Explorers
2243654,7b52c4b1-5396-430d-b7f1-b60e917626d0,2018-05-22 20:43:42 UTC,Advancers
2245801,a084eb73-b743-4c72-ba0a-7944dfd43789,2018-06-20 09:52:22 UTC,Fixers
2259725,119736ae-e3d3-4bcf-8d76-58d478e3851f,2018-05-24 22:27:44 UTC,Explorers
2294615,eb5b79fb-cac9-423c-99e1-6f003971c23f,2018-05-28 15:12:26 UTC,Preparers
2295936,7ab4c387-a711-422e-80ec-cfe942c45868,2018-05-28 18:05:37 UTC,Other
2303779,d28d0f2e-df30-4eb1-b8c2-93f56ef4b4c4,2018-05-29 15:50:52 UTC,Explorers
2312710,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,2018-05-30 14:36:51 UTC,Vitalisers
2317506,c79c858c-eeb0-45f1-b75f-3d54fffd5443,2018-05-30 19:26:28 UTC,Vitalisers
2322259,e6539db9-21c6-4d42-a566-c151bb96db1e,2018-05-31 05:23:03 UTC,Fixers
2322283,813502ad-6889-40a1-8359-5e7fe7e9c502,2018-05-31 05:25:07 UTC,Other
2326809,f924f860-433b-44e5-a805-98a48bd63a39,2018-06-11 17:42:13 UTC,Preparers
2334159,657d1e39-0d59-4eb7-b286-db139bfd02b7,2018-06-04 02:08:11 UTC,Explorers
2340869,63a548a0-0123-4246-911f-124567095678,2018-06-02 13:02:00 UTC,Other
2346130,0fbf1084-1af4-429d-bcc7-7287f71d2c69,2018-06-20 14:33:47 UTC,Fixers
2350918,c6da11ca-7122-4c90-985f-cae8659a7051,2018-06-03 19:21:01 UTC,Other
2362547,61d8ea43-a700-4c5d-bda5-6aaaea121dca,2018-06-04 18:45:37 UTC,Hobbyists
2367247,daef9caf-838e-4e95-b8a0-cfb98f63c5f1,2018-06-05 03:54:31 UTC,Other
2375291,75073913-884b-41a2-aae1-b1457ac95b90,2018-06-07 07:31:20 UTC,Vitalisers
2380658,daea8488-f009-46c4-8a89-0ee7c84003c6,2018-06-06 10:46:16 UTC,Advancers
2381662,600cd7de-e7d2-48bd-880d-265ced1562b4,2018-06-09 19:09:14 UTC,Fixers
2388803,9697f1ad-d45e-4d80-a4fd-2be4144e4a6c,2018-06-07 08:30:17 UTC,Other
2391860,ea790b0c-deb0-49a5-b5aa-a872227d6c65,2018-06-07 14:54:44 UTC,Explorers
2391871,97cca3c1-0c70-46be-9056-f3650af0adbb,2018-06-09 15:06:15 UTC,Vitalisers
2395833,aed1e25b-a5fc-4ca7-805b-9c718a9ceb14,2018-06-08 01:41:07 UTC,Hobbyists
2404890,838f901a-1ee6-4dab-990d-f26e5a8033d9,2018-06-13 12:26:37 UTC,Flourishers
2416943,2e4ed8e1-1e1f-45a1-b0f3-23c312881288,2018-06-11 09:11:55 UTC,Vitalisers
2416962,126e9422-ab20-41f6-9dca-935de30266e8,2018-06-11 08:27:09 UTC,Explorers
2419717,e1a77ce1-009b-440c-af34-7f81c6aa3082,2018-06-18 07:15:36 UTC,Vitalisers
2427097,866d70f8-f248-4180-952b-6267586e8d09,2018-06-13 17:09:34 UTC,Vitalisers
2430243,0fa26e3d-e7ed-4969-8203-5b920e2f0123,2018-06-12 06:43:08 UTC,Vitalisers
2434054,abdd5dc9-781c-4d2f-939a-fa2ef5f7dfa6,2018-06-22 16:56:34 UTC,Fixers
2438399,69ed358d-c5e5-4f44-a2bf-891ce22b90de,2018-06-15 16:32:29 UTC,Advancers
2439894,cb54dcf6-fa5f-4db4-a7d5-4a0d2955a2a7,2018-06-13 06:16:50 UTC,Other
2441251,d8f0fc46-3a3e-4583-a471-8d8cb0905b7e,2018-06-15 05:35:43 UTC,Flourishers
2442500,65bb4ef9-7245-4381-ba4a-4fa6442161a7,2018-06-13 08:54:00 UTC,Other
2444078,60e13c47-3a39-41af-a17b-3417bcb2ae5b,2018-06-13 12:10:07 UTC,Vitalisers
2449932,a13c98ed-5517-4f62-9fa1-8c6ac53f86e2,2018-06-16 15:05:29 UTC,Vitalisers
2450278,5ea3014d-3a36-4ebe-a5b2-a4ffd2bc46d5,2018-06-14 04:17:22 UTC,Vitalisers
2452190,e4b6b8a7-06b2-4548-a621-d18deb954adb,2018-06-14 10:02:08 UTC,Other
2454028,3c8e95df-677d-43d7-bebc-d5c68402662c,2018-06-14 13:49:43 UTC,Preparers
2458512,ab30f54f-66e8-447b-a33e-495946bf9864,2018-07-03 19:17:56 UTC,Vitalisers
2459243,ec0e1c40-3bd8-41e5-a5e5-ac8c6267fc5a,2018-06-25 03:26:12 UTC,Advancers
2460224,69ff5938-33b0-4abd-9c4d-919befc861c7,2018-06-17 10:54:32 UTC,Explorers
2461432,d1fe812b-d735-436e-a75f-0b2317997e0a,2018-06-17 18:28:32 UTC,Advancers
2461860,44276038-5a80-4425-be3d-1f0f3dd55178,2018-06-15 13:55:58 UTC,Fixers
2462731,c75cf0ef-a8bc-431d-96c5-a9c39e519b22,2018-06-17 19:54:28 UTC,Explorers
2464125,e65acc14-b6ad-4b1a-b0c6-02875aa58d86,2018-06-15 20:36:55 UTC,Vitalisers
2468706,5383fa52-670a-4e2c-a38f-834323da6dd9,2018-06-16 21:53:17 UTC,Hobbyists
2468811,19e63148-2366-438f-9a39-24d74dd242e9,2018-06-16 16:29:59 UTC,Vitalisers
2469193,67bc3b2a-44b0-4907-abb6-894809f68920,2018-06-16 17:59:39 UTC,Explorers
2472114,1dcd8d49-f312-4ee4-a064-d86855ab7e6c,2018-06-29 17:44:34 UTC,Explorers
2472383,dde77765-b406-4899-a73f-c6434eed4d1c,2018-06-17 09:45:59 UTC,Explorers
2472869,c6636efc-4762-4d74-aff7-302775b3490a,2018-06-22 05:06:08 UTC,Advancers
2475424,9fc0a804-c9bf-4634-ac20-62a1d5cafa33,2018-06-17 19:15:42 UTC,Vitalisers
2476783,a8e1927b-e988-49b0-af89-a5851ce24c75,2018-06-17 22:59:25 UTC,Vitalisers
2479696,c3edde6b-6767-41d4-bcd7-c378801eefde,2018-06-18 08:55:50 UTC,Fixers
2487544,cafbde8c-705e-400e-ba39-d2cc13e67c3f,2018-06-19 21:58:07 UTC,Vitalisers
2495036,d12289b7-1a07-4481-876c-301b81e6c463,2018-06-21 13:23:07 UTC,Other
2497599,623433fb-9970-48cd-afd3-3116dd56e4aa,2018-06-27 10:06:38 UTC,Other
2500194,cd0dd17d-8fe6-47f0-8581-8c0b12481618,2018-06-20 18:59:42 UTC,Advancers
2506916,64cb69bc-33c3-42b1-afc1-641a49b37398,2018-06-28 12:30:45 UTC,Advancers
2507107,707e59d6-d5be-4b9e-9fb4-f4fb69e878f5,2018-06-26 14:55:45 UTC,Explorers
2509379,1a8719e6-cbb6-41e4-801c-b7d3a8e3238a,2018-06-20 21:31:37 UTC,Explorers
2509462,85d42422-ff76-46b9-9871-bd3769d2a039,2018-06-20 22:49:32 UTC,Vitalisers
2513792,573c2871-c9cd-4059-9d87-a41f4f222703,2018-06-21 13:03:29 UTC,Advancers
2514143,895026d2-00ce-4050-bf5f-cc2aeb096158,2018-06-21 12:28:18 UTC,Vitalisers
2517796,b789c66d-72f7-4b1a-9fa1-0b8951a04337,2018-06-21 20:24:11 UTC,Fixers
2520256,ebec0c22-3bfb-406e-8943-4554604490e9,2018-06-22 01:31:07 UTC,Advancers
2525193,a531164f-fb0e-4588-8c4f-c4273807d3fb,2018-06-22 15:20:23 UTC,Other
2527969,8a3386e2-444a-4cc5-b758-6255bc68a59b,2018-06-23 21:09:39 UTC,Fixers
2529767,fd110783-ceba-451b-882c-04749c0fabef,2018-06-25 11:54:02 UTC,Other
2535617,f2a04458-052c-4d6d-a0f2-ad66c7755ac8,2018-06-24 08:30:13 UTC,Explorers
2541943,be87ae04-d157-46a1-911e-7f3b24d8fef1,2018-06-25 08:05:32 UTC,Explorers
2555583,2b1bff2a-4fe7-40f4-9cfc-f635e169b506,2018-06-26 05:47:04 UTC,Hobbyists
2561561,e5912076-d992-4f5e-8576-c687469ae0b0,2018-06-26 15:45:06 UTC,Hobbyists
2565770,fddb3ef7-1007-491f-bf40-1a81464a47fa,2018-06-27 05:38:40 UTC,Vitalisers
2574150,fc6d1daa-e39f-4a14-a9ba-181b5ae0fa96,2018-06-28 07:35:37 UTC,Advancers
2580950,5ab310ab-6fc4-4a8f-9adb-23a6b285bb85,2018-06-29 06:40:32 UTC,Vitalisers
2583079,41929d74-ba70-4d63-8fed-ba99064b03e0,2018-07-03 17:11:24 UTC,Fixers
2590876,da5a5eac-2100-4a2f-badb-96432518b42a,2018-06-30 19:13:25 UTC,Vitalisers
2605904,77fa8e75-713c-46c2-9a02-6c4b3159985d,2018-07-02 18:56:22 UTC,Other
2631222,9d17ae18-3771-4a00-8687-2cf499d84b1c,2018-07-05 15:57:54 UTC,Preparers
2639228,fed901c1-fb2a-4b5a-b80f-c4078b67c823,2018-07-07 00:38:13 UTC,Advancers
2641102,a57cecec-b2b6-4d3b-8443-b1abe964011b,2018-07-08 15:29:41 UTC,Vitalisers
2653030,c9bbf74e-438e-4023-8aac-9215c5d64c7d,2018-07-23 16:02:59 UTC,Explorers
2665002,9993f68f-ba4b-4c0b-b472-dcbcc2ccdafa,2018-07-10 09:50:19 UTC,Vitalisers
2680298,adbf6037-12db-41bf-afbd-3782d7905efd,2018-07-12 10:00:09 UTC,Vitalisers
2691977,0729f50b-6651-4b09-9075-6db5800e5e3b,2018-07-13 23:54:07 UTC,Preparers
2703209,34c48d7b-0ab8-4fd9-be50-710af07ca141,2018-07-17 08:46:56 UTC,Preparers
2716859,c7975bb0-2b62-4e2e-8d27-a80bf36469c4,2018-07-18 08:30:47 UTC,Advancers
2738502,e40d1d51-cad2-45cb-a3f8-b1c540a33e9c,2018-07-22 05:52:37 UTC,Fixers
2739300,fab0c594-cf2b-4c74-b04b-9515a318b60b,2018-07-22 00:12:24 UTC,Preparers
2744512,3fde1744-bfd7-47bd-85cd-4b489b5ec5a0,2018-07-23 02:18:09 UTC,Explorers
2748743,ccf79ff8-7a05-4196-b7f0-be557fbf75fb,2018-07-24 01:24:35 UTC,Advancers
2750052,fd7bfc0f-b5fe-4c10-8e6d-681a2822a860,2018-07-23 15:30:21 UTC,Vitalisers
2750469,79de7675-bf25-4509-8e6b-c338df4559a2,2018-07-23 15:54:08 UTC,Preparers
2752018,7ca0f404-3a9e-46e4-853c-b1fd0ba7b8e2,2018-07-25 17:32:50 UTC,Fixers
2754017,dd68738c-f2aa-47a2-96df-65c7113280d6,2018-07-23 19:22:51 UTC,Preparers
2760600,1fec7a61-e5bc-4a01-9dc1-8facd8899a8a,2018-07-24 07:58:22 UTC,Explorers
2762350,0271716d-4451-4fd9-9389-e31a4efa5986,2018-07-24 10:49:08 UTC,Hobbyists
2764675,81783036-851c-4cbd-b89e-22991dc2e412,2018-07-24 15:54:53 UTC,Hobbyists
2765248,7d0441cd-ad0b-43a4-a512-21cb56d4c226,2018-07-24 15:55:27 UTC,Hobbyists
2769400,14005435-0a63-4d5e-b883-5232ce17216a,2018-07-25 05:59:28 UTC,Flourishers
2773126,41a2cd66-281b-4bdd-b06f-aaf882faa305,2018-07-25 15:34:33 UTC,Advancers
2773476,767548e4-b00c-456f-b0eb-bb7890f0bb75,2018-07-25 16:31:35 UTC,Advancers
2776786,4932f60d-17e1-403b-a888-15808c7d740c,2018-08-14 02:41:22 UTC,Explorers
2777679,49783697-1846-464b-ade8-2845c2ddefbb,2018-07-26 11:45:32 UTC,Explorers
2786431,3eb16c07-3af5-48f2-9c02-3d132ec05c0d,2018-07-30 10:20:01 UTC,Vitalisers
2794521,32ac2634-02ec-4a27-87ae-4509b9592324,2018-07-27 21:20:57 UTC,Hobbyists
2794834,95e94a45-710b-41a0-a50d-f643e082df22,2018-08-22 04:55:10 UTC,Explorers
2806967,38ac8e98-0fdd-4c1f-b6d4-40257a053f90,2018-07-29 10:47:41 UTC,Advancers
2811326,e80fa888-284b-4eef-99ff-be8b12347c8f,2018-07-30 09:38:17 UTC,Vitalisers
2821958,8edc6eb2-fbe3-4909-9ae1-56fb12336e4c,2018-07-30 22:09:30 UTC,Hobbyists
2822799,feb8d45c-39e7-4d6f-a812-d437e6c7ba2d,2018-08-19 07:32:32 UTC,Preparers
2827601,53e0a3ee-8c56-48d0-a3db-b480800dc11b,2018-07-31 16:06:35 UTC,Advancers
2827699,e8d5d654-069a-4f8d-b1a7-33de31efbd3f,2018-08-07 14:10:07 UTC,Vitalisers
2836070,b7112acd-4278-41da-8d11-d8fbb204c383,2018-08-06 12:18:11 UTC,Vitalisers
2837099,e744f138-8bd2-4e3f-9859-39cefbb96586,2018-08-01 17:42:13 UTC,Vitalisers
2842612,06ecbab4-0cd6-4d76-a2b7-9ef9a30f7348,2018-08-02 14:02:02 UTC,Preparers
2846412,c2a3394e-77dc-4df5-b9a7-0f385ccf9ec0,2018-08-08 02:01:08 UTC,Advancers
2846886,1d0e5a8a-7c0f-479c-813d-55faefba6f84,2018-08-02 22:27:18 UTC,Vitalisers
2847210,9ff9f953-3c35-4b8d-ab1a-9ddff37865f5,2018-08-02 23:49:07 UTC,Vitalisers
2847334,f63450e7-7502-4f38-8ca5-433c8473537a,2018-08-03 13:34:15 UTC,Advancers
2847356,7a8592af-db3f-4dd1-9751-2fe416a409f8,2018-08-03 00:44:21 UTC,Hobbyists
2847371,30510a0a-7fe4-4b1e-b06b-07b763427454,2018-08-08 22:08:22 UTC,Explorers
2848397,f11392dc-a9cd-43d8-b133-a501ec99b57b,2018-08-03 06:00:44 UTC,Fixers
2848722,771844a2-66dc-4628-88e4-918eb5d2beff,2018-08-03 07:02:07 UTC,Explorers
2849130,2167af7d-e6c1-4641-958c-fe8b511b9573,2018-08-03 08:44:39 UTC,Fixers
2849257,2ac16688-21a9-48d2-b312-60afa3fabf51,2018-08-03 09:39:50 UTC,Preparers
2850116,0c73f5b2-096d-4c73-9c4e-678ecb5e7377,2018-08-03 12:57:58 UTC,Advancers
2850566,86a1f312-0946-4485-8d87-1e8c87712363,2018-08-03 11:24:33 UTC,Vitalisers
2850896,7dac653f-abfe-4e1d-8397-9fb9ffe03758,2018-08-05 09:51:06 UTC,Preparers
2851277,9b47eddd-6f07-4c81-a395-36b294ac84b2,2018-08-03 13:03:30 UTC,Hobbyists
2852926,442c8d36-994a-41ea-b074-01f4ec361cb8,2018-08-03 16:33:08 UTC,Flourishers
2853259,bf958e48-de5f-4fdd-97f6-8dccd41fcd0b,2018-08-03 17:52:15 UTC,Preparers
2856174,7a67700f-d1d3-40ed-8c49-0ed3472692c2,2018-08-03 19:14:39 UTC,Vitalisers
2856966,ca75a302-88ac-42d4-aae1-81bef1a2a06d,2018-08-03 22:55:59 UTC,Explorers
2858323,6e9504a3-1955-4c18-9173-79e478ed3742,2018-08-19 05:24:08 UTC,Vitalisers
2859409,bdd9bd6e-ef4b-4436-abad-17c313481532,2018-08-04 03:10:51 UTC,Fixers
2859627,ef124fdb-b8e6-494d-9c8f-266ff0a77ffd,2018-08-13 10:13:54 UTC,Vitalisers
2862785,0377c50a-49db-4f8e-91d6-97e49e3c7cb2,2018-08-04 12:08:11 UTC,Explorers
2863758,17b9c379-8fa3-477a-92d5-52385f5a8aeb,2018-08-04 14:22:08 UTC,Explorers
2864597,c9c3606b-b08f-422b-97b5-4e8bbbe15089,2018-08-17 12:35:42 UTC,Advancers
2866824,371eaccd-d0f7-4318-b90e-9bbd94e53231,2018-08-04 23:00:28 UTC,Hobbyists
2866986,668035b5-a5f4-4707-ad9e-e8185e257c01,2018-08-04 23:29:24 UTC,Hobbyists
2887499,347d9946-2d38-4d68-845c-8b40a2a1e4d9,2018-08-13 07:09:35 UTC,Explorers
2888105,11a40ab8-27c0-488a-bf31-1a898ccbe743,2018-08-07 06:26:05 UTC,Vitalisers
2891519,7cd0e0cd-3618-499d-bb88-bb7596bd4926,2018-08-11 16:32:34 UTC,Vitalisers
2893739,7b1cb43f-cad5-43a1-b8f2-60484ab24c46,2018-08-13 13:01:54 UTC,Explorers
2898447,8cff0069-362d-4d2b-ad34-cf2588bb2070,2018-08-08 05:49:42 UTC,Explorers
2898552,b1701f2f-e287-4c8a-ad87-58163c628358,2018-08-08 10:55:08 UTC,Explorers
2917397,bedfc958-ab16-41fe-8337-ebb8a3eaa05a,2018-08-10 11:22:25 UTC,Fixers
2921177,9550bee5-b4fd-45d8-bdbe-17cce8574953,2018-08-11 14:48:57 UTC,Vitalisers
2921463,439d7f38-5218-4316-a156-20cdf0b7f93a,2018-08-10 23:44:07 UTC,Vitalisers
2921473,b4d89625-f6d9-44ef-a4e3-97fd328ad440,2018-08-10 23:46:44 UTC,Fixers
2922251,cc6bb642-3b00-4f52-912e-548d77993a61,2018-08-11 06:30:56 UTC,Vitalisers
2922735,5fb6ceeb-f0d0-42ca-9387-6d003ea99cda,2018-08-11 09:47:14 UTC,Hobbyists
2923950,c1165148-102c-45a2-83a4-f9fb79764f7c,2018-08-12 17:46:38 UTC,Fixers
2924095,773733d4-fb3c-4ac1-a838-a3fcf6515dbd,2018-08-11 12:18:48 UTC,Fixers
2931765,7682fe37-8003-4347-b37f-938a65be5f3f,2018-08-12 19:44:38 UTC,Vitalisers
