id,learner_id,responded_at,archetype
1037801,485e35c0-717e-43f7-91bd-5ba0b0e325fb,2018-01-22 11:07:46 UTC,Advancers
1040194,d597a69a-15c9-4438-a9cf-1d7360db5aed,2018-01-22 14:08:41 UTC,Preparers
1045852,fc628842-cedb-4a4b-91dd-2063d7ea5cc0,2018-01-22 23:50:45 UTC,Fixers
1045855,42b5a416-a42a-4929-aac3-6c551cacaf15,2018-01-22 23:49:58 UTC,Flourishers
1050088,c87b2ef6-a66e-4d8a-82a5-57821897fa32,2018-01-23 12:21:40 UTC,Preparers
1063541,fb2b6f35-50f0-4a2a-b67d-e6a22353d051,2018-01-24 06:27:41 UTC,Explorers
1076868,79c87dd5-ac5b-4545-aa9e-92373c78e454,2018-02-04 18:01:56 UTC,Advancers
1086988,9c903415-b6dc-4dad-9086-194f4e6d40fa,2018-01-25 19:32:22 UTC,Explorers
1089783,d529b68b-39c7-4284-a527-ab9995ee61a4,2018-01-26 01:13:40 UTC,Preparers
1091418,9d8787a9-e4c9-4326-bef4-b1a09cc4c7e8,2018-02-06 06:52:10 UTC,Explorers
1096205,02985f63-5f87-4c9b-8207-268daf7fee13,2018-01-27 08:00:18 UTC,Explorers
1104910,b3c5c089-6381-47d8-86f3-c2ae820b38e9,2018-02-05 19:39:23 UTC,Fixers
1114471,d416c199-cf68-4c94-9ad2-23742bbd282d,2018-01-31 15:00:15 UTC,Hobbyists
1115367,c139e6a1-f66f-4870-a720-db8363562560,2018-01-28 16:56:29 UTC,Vitalisers
1116036,60c55c0b-ed02-4411-a78d-2f35956eac17,2018-02-14 17:14:57 UTC,Vitalisers
1122897,de0ddcf6-c484-4304-bff3-883ee7a27e29,2018-01-29 08:18:36 UTC,Vitalisers
1123405,36a7c379-3713-4e7d-b2c7-159544927baa,2018-01-29 09:19:23 UTC,Flourishers
1124029,cc1f5bc2-294b-4a4a-b12d-f6b2f0f1c9dd,2018-01-29 10:13:39 UTC,Explorers
1129133,ebf808c2-1608-46aa-8462-fbdd12f5a555,2018-01-29 14:02:32 UTC,Advancers
1133422,7194fd67-3c5d-4d05-877c-0bbd0aced6dd,2018-01-29 16:45:23 UTC,Preparers
1146215,f61b2980-4dad-4b2b-bacb-9763dc9915d0,2018-01-31 13:05:18 UTC,Explorers
1147607,e13e6464-b079-4700-81cd-8e3a2464b4b5,2018-01-31 06:04:30 UTC,Preparers
1147949,1407c701-0ef7-4fb6-9a3c-59b3f1cf0d09,2018-01-30 15:33:26 UTC,Explorers
1158112,8006ac94-1bf7-49bb-ba9c-4ffb9374502a,2018-02-01 13:06:16 UTC,Vitalisers
1161866,dd86d287-1ba9-41f7-878c-cbc3cb58231f,2018-01-31 13:41:32 UTC,Explorers
1166526,5058f55c-c926-4fef-8054-7e4cc1bc083f,2018-02-05 09:26:29 UTC,Advancers
1171937,f45b6f87-9c5a-44d0-87e8-6978c6ec5928,2018-02-01 10:52:29 UTC,Advancers
1174219,ba8033f3-0c63-4f93-84c0-a3cbc411c690,2018-02-04 16:24:42 UTC,Advancers
1174313,3bae4c58-090f-423d-9999-5cdcf35f60b3,2018-02-05 06:23:49 UTC,Preparers
1174579,41727bf7-b4ac-4e28-b4fd-79d27f456a9f,2018-02-01 16:17:40 UTC,Explorers
1179946,00302907-8e35-4048-9e82-94e9829997ba,2018-02-05 00:50:36 UTC,Vitalisers
1181379,bfe04433-9e79-484f-84a3-bc18cf496b91,2018-02-02 02:51:39 UTC,Fixers
1187485,b8b973ce-635e-4c08-ad78-9aa98dc80fe3,2018-02-02 14:54:05 UTC,Explorers
1191618,bad6a8ec-b461-4f25-a59d-ef383f501531,2018-02-02 21:56:02 UTC,Other
1192324,514daf93-5a8e-4635-848d-1c5c352a6407,2018-02-06 23:13:46 UTC,Advancers
1192881,0c66f59c-1087-4afe-8ba2-c2634f3e9328,2018-02-03 12:39:49 UTC,Hobbyists
1193214,a12b7402-4a47-497c-96ee-0acccf70e488,2018-02-05 04:58:38 UTC,Other
1199026,91796ddb-2507-4b40-8b04-c4171820d36e,2018-02-03 17:46:29 UTC,Vitalisers
1200874,d9ec14da-a603-4867-9eb9-71fbf22fa95a,2018-02-28 20:01:57 UTC,Fixers
1207838,f98c6434-604e-430a-bf6b-fd8ee1f2c2de,2018-02-19 14:10:33 UTC,Vitalisers
1208248,a1b9ad79-76b4-4847-8568-6d4beda590d1,2018-02-04 14:03:10 UTC,Vitalisers
1210599,cccd1a18-6146-476a-be3a-a66fa8ae1a9a,2018-02-04 16:23:17 UTC,Explorers
1210909,6657126d-c489-40bd-a469-3758a1d53978,2018-02-04 16:54:19 UTC,Other
1218749,3589a902-3659-4410-b82a-35cb7f3336e8,2018-02-05 14:55:44 UTC,Preparers
1219730,8c8132b1-9f31-4e79-990c-f7313bf2266b,2018-02-05 21:48:35 UTC,Vitalisers
1220600,7db9397b-ed26-4705-8115-c5bceb6d261c,2018-02-07 05:55:09 UTC,Explorers
1220817,d4a9ccc3-4084-4950-9dd1-15c23f95dc80,2018-02-15 03:37:12 UTC,Vitalisers
1222037,f05ff346-5e8f-4ef1-aeb9-6680bf723d6d,2018-02-05 09:04:32 UTC,Other
1225384,834ccd88-849c-47a7-8157-d7364a804543,2018-02-05 15:27:54 UTC,Vitalisers
1227267,dee72ae5-0363-4830-9063-ea4976fe2375,2018-02-05 12:05:42 UTC,Hobbyists
1227693,e4b7db2c-7647-4642-8666-ec7a85ecea42,2018-02-26 10:08:39 UTC,Explorers
1227884,094b4259-1516-4ce5-a3da-795d9af58e71,2018-02-06 14:57:00 UTC,Preparers
1228747,064e1ab6-1a5c-46bd-9e4c-de42df55c802,2018-02-07 08:11:06 UTC,Other
1230705,ef863bc4-3c04-4afb-9c38-d09f655afd60,2018-02-05 14:34:55 UTC,Explorers
1232977,aa10e088-cb71-444a-9c41-41a26f71fc3c,2018-02-05 17:01:11 UTC,Explorers
1233520,b1f77167-2fcc-404d-a465-f1aa35fc1972,2018-04-16 03:31:09 UTC,Explorers
1233910,1f43120a-93bc-4bb8-b9da-db54c926ec44,2018-02-05 17:00:23 UTC,Explorers
1234735,4f76b876-57ab-4e13-8832-637b1479a8c3,2018-02-05 19:10:43 UTC,Other
1238023,6ec41e1d-c182-4d08-aa76-728871f18196,2018-02-05 23:00:41 UTC,Advancers
1238826,9b68f5be-c178-44b1-ae93-e740b71409ee,2018-02-05 21:34:43 UTC,Hobbyists
1239115,2c7e99eb-5010-4f4f-9839-714fd94f6647,2018-02-19 08:22:45 UTC,Preparers
1239952,3c39de73-cf62-4ed7-b4e9-8621df85401a,2018-02-08 22:45:22 UTC,Preparers
1240182,4a955c28-8359-4872-affc-9b2a378d85c3,2018-02-28 14:25:10 UTC,Preparers
1240447,bbe5d91d-e351-41e5-b589-8c14e3a0286d,2018-02-06 00:18:31 UTC,Vitalisers
1240703,bfc6acba-20d3-4e4f-a588-280900da3255,2018-02-06 09:01:46 UTC,Flourishers
1243513,f4e5ca2d-938f-4891-be75-0ca4bbc783d4,2018-02-07 05:07:13 UTC,Fixers
1244000,288cb8e2-921c-471f-a332-a34884275416,2018-02-06 07:08:13 UTC,Fixers
1244780,ab65a17d-ead4-423a-93f1-7ce050cee16b,2018-02-06 21:58:14 UTC,Advancers
1246402,500b08d1-010e-47a5-969f-7761be2ee78b,2018-02-06 10:39:16 UTC,Vitalisers
1251280,68fce601-5e93-4145-93a9-5653ec635a1e,2018-02-06 18:40:57 UTC,Advancers
1251739,63e2fe27-0e10-4c7a-a0b5-938b37fa7cae,2018-02-06 20:45:09 UTC,Other
1251966,a2192e27-aed1-48eb-bbed-88998dc3de5a,2018-02-07 10:48:08 UTC,Hobbyists
1251985,06534504-8d49-4aa8-9570-ad6b9b07a846,2018-03-02 12:22:53 UTC,Vitalisers
1252100,323d78f0-d6f1-4cbd-9d7f-bbad312caf00,2018-02-07 15:02:50 UTC,Explorers
1252244,c32984e6-a883-4701-897e-1c840e6e2ecf,2018-02-06 17:10:20 UTC,Vitalisers
1252537,0f6864b9-67b5-49fb-84c2-d981ebab17e4,2018-02-12 17:08:06 UTC,Other
1252873,9b193413-fd25-442b-a95d-974d939ca7cb,2018-02-06 17:13:05 UTC,Hobbyists
1253415,0b1a27d8-b2bc-43f4-b0fd-c6b011b35186,2018-03-07 12:01:11 UTC,Vitalisers
1253463,3dbda01f-e3e3-4d90-b35b-2bba429c1056,2018-02-18 21:36:43 UTC,Other
1253487,b3761f7d-8b82-46f8-ab18-48153fe7cffa,2018-02-06 17:41:52 UTC,Fixers
1253635,36025d73-6f7f-4a3f-8ebf-6794b82cb0a6,2018-02-07 06:46:21 UTC,Hobbyists
1253883,90128f1c-6755-4e8d-88f5-d0ea13c79bea,2018-02-08 15:38:16 UTC,Flourishers
1254069,b502a7ac-1505-436f-aebe-cb40cb0bdf47,2018-02-06 17:58:03 UTC,Flourishers
1254108,2e471e65-52f1-4202-9cf9-01ec6d0042ce,2018-02-06 18:01:08 UTC,Fixers
1254179,dea16f7b-9a0b-4483-ad94-105ee9d0d942,2018-02-06 18:14:03 UTC,Other
1254557,06f4aae8-d837-47b8-9c06-ecb7fc9ed107,2018-02-06 18:25:24 UTC,Explorers
1255282,d6ad2ebf-2837-4595-b135-de3ad65ca903,2018-02-06 18:53:29 UTC,Hobbyists
1255542,578f5504-a15e-4451-85f9-b78f766df9da,2018-02-08 00:56:23 UTC,Other
1255555,174275c5-cdfd-4acb-867e-ca7a60becba2,2018-02-06 21:03:33 UTC,Preparers
1255557,f017d96e-e2db-4c0d-a586-4d2a3a2174bd,2018-02-06 19:13:06 UTC,Fixers
1255842,3f786870-1b6b-4c35-bbb9-4727f94de891,2018-03-08 12:39:23 UTC,Vitalisers
1256378,149c2771-8cb7-4d97-9fce-d8530e43c363,2018-02-06 19:41:35 UTC,Vitalisers
1256729,c116b956-fb88-41d4-a492-fc0736e93586,2018-02-14 15:06:03 UTC,Explorers
1257231,0de2f77d-8ac0-4ea0-97fb-dce898c8e57c,2018-02-06 20:23:56 UTC,Advancers
1257276,93204515-f231-4f4e-a732-4f1563fd0912,2018-02-16 15:06:45 UTC,Fixers
1257557,31d97415-4ed9-4705-9385-a362dbb649ec,2018-02-07 07:46:02 UTC,Vitalisers
1257631,8fc47d12-ae42-4c1b-a484-fce50c7c86c3,2018-02-06 20:18:58 UTC,Vitalisers
1258120,255ee7d3-8c23-4638-84d1-701ede7bf219,2018-02-06 20:34:20 UTC,Vitalisers
1258754,a874c78f-2cab-4221-90c9-42c3bee00149,2018-02-06 23:01:18 UTC,Other
1258982,ed99bfb3-4fe7-4fe2-bfa9-d207a49f0112,2018-02-06 21:51:07 UTC,Vitalisers
1260461,f184ae7e-5e9b-434c-af61-22a71014b474,2018-02-12 00:59:54 UTC,Advancers
1260922,0fde7775-2bfd-47c9-b4f6-5ebcb9e8af97,2018-02-06 22:35:25 UTC,Hobbyists
1261304,15fc983e-5646-49d1-a8bd-b1e20a51ff0c,2018-02-09 04:44:30 UTC,Vitalisers
1262484,b1f9fe30-8993-48a5-89e3-3fb4be296e56,2018-02-10 03:02:10 UTC,Hobbyists
1262573,1458af49-d21f-4fb4-8712-975e7885b969,2018-02-07 01:03:10 UTC,Other
1263142,62372747-50c7-4009-8caa-bb01e2ebe4e6,2018-02-07 14:22:44 UTC,Preparers
1264325,a5d11938-b82b-4a8b-bf98-1a6802063410,2018-02-08 15:59:35 UTC,Fixers
1265947,2f0e6c7d-372b-4a2d-b87a-d116d8c27357,2018-02-07 07:29:48 UTC,Explorers
1265979,1b8c4d2a-a7d2-47e3-b9cd-80aee2cb4901,2018-02-11 10:15:51 UTC,Explorers
1266731,c801988b-b61c-4d6a-a919-615ffebd452b,2018-02-08 15:33:19 UTC,Fixers
1266823,b78029fb-7ff1-463a-a9fc-ba993012c9a9,2018-02-07 08:57:04 UTC,Fixers
1267056,d11d95ea-6176-4480-afc9-f70b3a28fe36,2018-02-07 14:18:32 UTC,Vitalisers
1267196,19747003-d67d-48a6-8331-b300793d3703,2018-02-07 11:17:01 UTC,Flourishers
1267353,4022949b-6634-45ec-b158-683f8c65ef4b,2018-02-07 15:38:45 UTC,Fixers
1267467,13e9494e-7ccb-4e39-882f-3e9bc59c3c3b,2018-02-24 05:20:51 UTC,Explorers
1267600,773c7660-4212-41cb-ad86-47e2150b9bc6,2018-02-07 16:46:15 UTC,Vitalisers
1267735,6ec2cd08-9ec5-40d3-b76f-f4582bdfe6a9,2018-02-07 10:00:24 UTC,Explorers
1269530,bcb61e95-1899-4228-a9ec-0a96eb4bd4de,2018-02-18 01:16:03 UTC,Other
1270547,6a8ffffc-8474-44fb-a5a4-378b4ffadfe6,2018-02-07 17:01:03 UTC,Other
1270609,f626df76-5abd-45e2-b3de-13b0e3d2a73a,2018-02-19 16:44:07 UTC,Fixers
1271620,5b333cee-c1b1-4f7a-9bf3-a86efb4f8630,2018-03-03 13:12:13 UTC,Explorers
1272874,5bc1e5a6-c496-4a5e-af41-842fa66dc7b4,2018-02-07 14:40:03 UTC,Vitalisers
1273085,273e4101-b51f-4f51-b03b-d68f47614f1b,2018-02-07 14:54:56 UTC,Explorers
1273457,df8839b8-f334-4f72-b8d4-257de995499d,2018-02-07 16:04:41 UTC,Other
1274889,d62011fc-223d-4aa6-9e99-8d0730ee2c6a,2018-02-07 16:45:41 UTC,Other
1275061,6fd3becb-1054-4df5-9af8-f666705b8961,2018-02-07 17:44:45 UTC,Explorers
1275571,21925746-8bea-46f7-a657-5bda3ba84fce,2018-02-08 13:13:02 UTC,Vitalisers
1275856,c39466ee-b624-4500-83b9-65a2f01fc64a,2018-02-07 18:03:38 UTC,Fixers
1276164,c1410d78-a264-4336-8291-1a8271a585b7,2018-02-08 16:25:27 UTC,Fixers
1277193,3d4cafe4-6cb7-4697-be3e-ca8bb7c862e6,2018-02-08 19:07:10 UTC,Fixers
1278708,67bd85b5-326d-4f78-9c76-8163871b531d,2018-02-07 21:29:55 UTC,Explorers
1281124,c627d207-655e-480e-847e-32baa14647fb,2018-02-08 05:32:32 UTC,Other
1282084,1a446d1e-e016-4225-9be8-d14877baaedc,2018-02-16 16:05:45 UTC,Preparers
1283551,c84ed736-7f44-4c1b-980d-1ae2d4e9a32b,2018-02-08 09:32:32 UTC,Advancers
1284243,59ab75d2-16b4-44da-9b3c-412e14ca1c8e,2018-02-08 10:31:54 UTC,Vitalisers
1284408,71c59fa5-b57c-43d6-a873-4b7fd6eb8879,2018-02-14 09:49:20 UTC,Vitalisers
1285503,3e774fea-54ff-48f2-b8fc-a3ab348e66b5,2018-02-15 10:15:39 UTC,Vitalisers
1285811,94c2f466-5af6-4464-a402-17c5cd03e498,2018-02-08 13:05:47 UTC,Vitalisers
1288801,5f85967a-b452-4d8b-87fb-464b6b5fdf81,2018-02-08 18:03:10 UTC,Fixers
1289600,40bcd0e4-1fb2-4e03-96a8-55663f08c1e1,2018-02-08 18:34:34 UTC,Fixers
1290305,13273600-8ca1-4f94-84d2-bc373e1ecff3,2018-02-09 18:54:38 UTC,Explorers
1290459,09a39753-e762-4222-8c8a-59296b4eeaa3,2018-02-08 21:33:09 UTC,Vitalisers
1291271,09d94b62-6004-4e57-b134-0f06772132db,2018-02-08 21:34:32 UTC,Advancers
1296317,10ccdcf7-4338-4191-972a-c76ce8471a2e,2018-02-12 22:24:50 UTC,Vitalisers
1297448,d3304721-6345-4948-8b67-546e5863192d,2018-02-09 23:39:14 UTC,Other
1300043,64b4eb91-fc7c-440a-a1dc-5d32dfabb313,2018-02-09 17:49:56 UTC,Fixers
1302815,b64474dc-d9b9-4335-b4c2-9299345c5be8,2018-02-10 00:56:38 UTC,Advancers
1303137,07c1942d-e4c4-4025-880a-806e3258bf68,2018-02-20 09:02:11 UTC,Explorers
1303717,62538e9e-8ea8-4e14-8533-576d9baaed02,2018-02-10 06:23:37 UTC,Vitalisers
1304171,6af88616-f89b-4338-90ed-f97476a3a256,2018-02-11 12:08:30 UTC,Explorers
1304693,b10ab9d9-d234-4ce6-93f3-8adba8576d06,2018-02-10 09:24:33 UTC,Flourishers
1304804,f97d42d9-544a-42e5-8695-113d961fc9d7,2018-02-27 14:18:02 UTC,Hobbyists
1306936,066a8554-48a2-4b8e-ab69-380905d05a00,2018-02-10 15:26:52 UTC,Vitalisers
1307498,c5ffd75f-a4f0-485e-823c-5051049b331d,2018-02-13 16:00:54 UTC,Other
1307574,8c26c720-a025-429d-ba63-a771c65c78bf,2018-02-10 16:34:09 UTC,Vitalisers
1309161,1fedb5bf-58aa-4568-8cb8-ff49adb73952,2018-02-10 20:04:35 UTC,Advancers
1309412,1d498df7-a1a7-4189-941b-ffe03851c70e,2018-02-10 20:49:01 UTC,Other
1310405,d3e724d1-eab8-4633-988b-9b96484fc37d,2018-02-11 01:23:38 UTC,Explorers
1311038,360c5b0a-45d0-49d5-b234-280be7d49275,2018-02-11 02:27:37 UTC,Preparers
1311595,bdd6b531-0d39-4006-8e33-009150214880,2018-02-11 17:03:34 UTC,Explorers
1312048,8afa6344-f657-4fe0-9676-cffc0309cd35,2018-02-11 07:53:14 UTC,Flourishers
1312144,d1f925e7-f19b-4fad-9901-1a3025633f11,2018-02-11 08:16:52 UTC,Advancers
1313593,eac24bee-ab51-45e6-bcee-fbb58ced11a6,2018-02-11 13:00:55 UTC,Explorers
1313967,bb6daf89-10f5-4600-a76f-32774cc855c3,2018-02-17 09:46:00 UTC,Vitalisers
1314113,efb036c1-d9d1-430c-a0d5-47fe9124d121,2018-02-11 13:31:18 UTC,Fixers
1314469,b647d3c1-af85-4a40-a95d-e2e74d2fc5df,2018-02-11 14:50:31 UTC,Other
1314825,d3f98bbb-bf7a-4200-bf01-dfab99640245,2018-02-12 22:08:56 UTC,Fixers
1314914,de9aa923-e91d-4186-be28-9750e148707c,2018-02-11 16:21:29 UTC,Vitalisers
1314964,4b1e43e3-9988-446b-bc19-b7e9f7636766,2018-02-11 15:39:29 UTC,Fixers
1317746,4dc254b6-1ad5-4e8c-8920-9281a855923f,2018-02-21 16:06:30 UTC,Other
1317898,85d31235-fd9d-4152-9b52-ecb70dbba7ad,2018-02-11 22:35:34 UTC,Fixers
1318703,d86df9c7-0600-404f-b18b-87ff776ecdd6,2018-02-12 00:11:24 UTC,Explorers
1322849,ce991d5f-c9d3-45b7-ba3d-9a2e92744a7f,2018-02-14 06:15:47 UTC,Flourishers
1323057,27d58b8c-c273-4f05-b383-4d87c84bf35b,2018-02-13 13:00:00 UTC,Vitalisers
1323088,52badd9f-753b-487d-bd79-a47534b5acea,2018-02-12 12:20:00 UTC,Explorers
1323365,644fefc4-0553-46e7-843c-5e06c2ce3b37,2018-02-16 18:52:59 UTC,Vitalisers
1324003,647345c8-94b2-4a92-9389-27118f4d714f,2018-02-13 16:22:05 UTC,Vitalisers
1327808,ac0e116d-8a8d-4cf7-89e1-d953950c52f8,2018-02-13 18:29:49 UTC,Advancers
1327863,d63bea41-f760-4ad0-a1cd-564eb98ebf62,2018-03-25 07:34:41 UTC,Vitalisers
1328288,373486d0-b7dc-407d-921e-55ee72debc95,2018-02-12 21:47:39 UTC,Flourishers
1331347,1c21440a-5af0-4cb3-82b3-0694ad380d9b,2018-02-13 08:45:45 UTC,Advancers
1334688,8dd05f79-636c-4c01-ba0d-cfb575b943da,2018-02-14 11:49:06 UTC,Vitalisers
1335811,11715730-6ebd-4c6e-a43c-8f7a937db5ef,2018-02-13 16:28:24 UTC,Hobbyists
1338014,833c87cc-12ef-4bd9-bbdc-acf9550061e9,2018-02-13 18:56:56 UTC,Hobbyists
1338267,eca1f42e-d441-4453-963a-edf3eaf02531,2018-02-20 11:13:23 UTC,Fixers
1338276,432cb230-3350-4f9b-9b56-7e47760d94ea,2018-02-19 22:34:25 UTC,Fixers
1338934,b6b7356f-8b7e-4464-afa2-16a3436a8ac4,2018-02-20 13:17:13 UTC,Other
1341502,c75e1c86-742e-4379-b63c-3d0c2925bbe5,2018-02-13 21:31:29 UTC,Advancers
1346344,415d09d1-d329-4a8f-9bf8-38f6cb0fd9ee,2018-02-14 07:31:23 UTC,Preparers
1347323,40923d6f-8c34-4272-bccb-b8cb9565fd62,2018-02-14 12:58:25 UTC,Preparers
1348862,f65fe72f-1f0d-47d8-b23d-1fd7ada3cb6e,2018-02-15 19:50:54 UTC,Flourishers
1348922,03c30fa3-e68c-4a63-a49a-3cb9a6456a8d,2018-02-14 16:34:39 UTC,Advancers
1349520,5c15bc98-da33-4535-a57a-8f21bd627288,2018-02-14 12:05:40 UTC,Hobbyists
1351061,b48bde44-578f-4961-9506-b558364fe986,2018-02-16 04:24:50 UTC,Explorers
1351269,b88cfd31-e90a-4316-8f28-a9d9fd59ff24,2018-02-14 14:21:12 UTC,Advancers
1353212,787e8035-0d79-4100-84ae-7dec50e1d023,2018-02-14 16:53:16 UTC,Advancers
1354342,7c74279d-247c-45de-82c1-a00a44b6a1f9,2018-02-14 19:01:27 UTC,Explorers
1360689,e7568c38-562e-46ec-afba-ab90576f1835,2018-02-15 12:18:47 UTC,Explorers
1361897,78d74bf4-49c9-43b6-9f12-5a627c528778,2018-02-26 13:32:08 UTC,Other
1363721,7df9ae9e-3982-491d-a192-27d1266b5be6,2018-02-15 20:53:44 UTC,Fixers
1367406,83eeb18b-1b48-4e6b-9d23-6e8f730d2e09,2018-02-16 02:44:45 UTC,Flourishers
1367555,32e0bdb2-5677-4219-9037-aa927a6da0b2,2018-02-16 04:35:39 UTC,Explorers
1368747,ea749e19-1d49-43f0-8f96-2a1cbd19cedd,2018-02-16 08:56:11 UTC,Flourishers
1370786,fa11cda3-d2cb-44f1-b3ed-e6f52c00bac7,2018-02-20 09:27:43 UTC,Fixers
1373783,06a16810-d589-44f5-8ca2-65057492aa84,2018-02-27 07:17:53 UTC,Fixers
1375228,23650fb6-76da-4773-99fc-d15c96e25fd4,2018-02-16 21:26:04 UTC,Vitalisers
1376471,2b6fcdc3-0774-4cc9-90cf-46c76fa259e8,2018-02-17 01:54:58 UTC,Vitalisers
1379478,e47461db-a041-4234-81a7-00f9c32fc2c3,2018-02-17 13:43:50 UTC,Preparers
1390462,181ed976-22cc-4db8-a3c9-51c18df54256,2018-02-18 22:15:59 UTC,Hobbyists
1391399,e6d19e8b-01a8-41a6-a3a2-9e19cefecba7,2018-02-19 02:04:33 UTC,Advancers
1394135,44bb0763-77f3-4a61-ba66-ebd1ae4f02dc,2018-02-19 10:26:06 UTC,Explorers
1394435,f6f09a9c-697a-4d1e-839c-14a6f0893050,2018-02-19 10:55:18 UTC,Hobbyists
1394652,e1e4d153-372a-4ca1-bd0e-d9a89824fd82,2018-03-07 22:26:04 UTC,Vitalisers
1396269,8436407e-ce10-4b13-99e9-a76a1ae22ff6,2018-04-19 13:12:59 UTC,Explorers
1396646,cf9f7326-ff26-4da1-b526-c47f9e7ef6a6,2018-02-21 17:03:23 UTC,Advancers
1396750,c832294e-c43d-4204-868b-e0a822e35fa3,2018-02-19 14:17:53 UTC,Other
1400240,c9377336-ec10-42e4-9d80-1bc478e319ab,2018-02-19 18:48:55 UTC,Explorers
1400639,dd054e22-5328-469d-9944-0d11297c4198,2018-02-19 19:31:31 UTC,Preparers
1401986,a09dd975-ede7-4a80-8977-83ce15b3eaa5,2018-02-20 06:57:42 UTC,Explorers
1408348,4ffddd3e-ec6b-4f24-bf8f-6f54dd212342,2018-03-02 09:35:19 UTC,Vitalisers
1420776,924f7ceb-017f-4187-9df9-554d4987cf0e,2018-02-26 06:32:51 UTC,Vitalisers
1422013,d8d025fd-0c44-46bb-9cd5-98ea1be65a4e,2018-02-21 07:34:23 UTC,Explorers
1423209,f23756e8-f490-4721-85f4-e6f1cae48f9f,2018-03-12 08:48:46 UTC,Advancers
1433627,f2d571a5-417b-40f1-add4-1533172d76ff,2018-02-22 00:33:45 UTC,Vitalisers
