learner_id,quiz_question,question_type,week_number,step_number,question_number,response,cloze_response,submitted_at,correct
ec2b9683-f7a7-4940-914e-2f8ffdfb8957,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-05 23:35:32 UTC,true
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-05 23:38:28 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,1,,2018-02-05 23:38:37 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,2,,2018-02-05 23:38:46 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-05 23:38:53 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,"1,3",,2018-02-05 23:38:56 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,1,,2018-02-05 23:38:59 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-05 23:39:03 UTC,false
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-05 23:39:06 UTC,true
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,1,,2018-02-06 00:08:03 UTC,false
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,1,,2018-02-06 00:08:24 UTC,false
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 00:08:50 UTC,false
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,3,,2018-02-06 00:08:56 UTC,false
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 00:09:02 UTC,false
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 00:09:23 UTC,true
7854a220-3598-4dfe-956e-92c4f2870b1f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 01:56:49 UTC,true
bfe04433-9e79-484f-84a3-bc18cf496b91,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 02:15:55 UTC,true
9c8fc5ff-03d2-4798-a71c-54e0e927cd85,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 02:53:30 UTC,true
b1f5c82c-d1aa-414b-9556-55c1f865bdde,1.8.1,MultipleChoice,1,8,1,"1,3",,2018-02-06 05:32:11 UTC,false
b1f5c82c-d1aa-414b-9556-55c1f865bdde,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 05:32:19 UTC,true
492b4a56-4b0f-4e69-8aa6-c9ebbdc2298a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 07:26:50 UTC,true
a639e569-c1a8-476d-9b07-0f9c8bea51a8,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 07:36:49 UTC,true
80c6b725-fda0-4543-a9b4-4673738feaf2,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 07:37:40 UTC,true
089008d0-6c84-424d-9ed9-e5e37093a5a6,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 08:26:13 UTC,true
81033671-16a4-414f-ac23-29775fde2f6e,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 09:35:00 UTC,true
b849b892-073a-4d56-bac3-3c8e1073117d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 10:13:05 UTC,true
474e3aac-ddb2-488b-9904-d9e657aee163,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 10:30:31 UTC,false
474e3aac-ddb2-488b-9904-d9e657aee163,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 10:30:34 UTC,true
867f9cb3-666d-4c7f-9d3f-5cddf5098966,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 11:51:23 UTC,true
ec322139-18de-48bf-b8dc-760c092fec1b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 13:12:21 UTC,true
6a8ea66f-db32-4aa7-96fe-c0576134f68b,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 13:13:22 UTC,false
6a8ea66f-db32-4aa7-96fe-c0576134f68b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 13:13:27 UTC,true
1ae45512-1406-4fe7-b7cc-468140d9a62d,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 14:00:38 UTC,false
1ae45512-1406-4fe7-b7cc-468140d9a62d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 14:00:44 UTC,true
5058f55c-c926-4fef-8054-7e4cc1bc083f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 14:32:53 UTC,true
094b4259-1516-4ce5-a3da-795d9af58e71,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 14:39:52 UTC,true
bd74fd11-4727-4cc5-ae88-9e420510ff32,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 14:48:56 UTC,false
bd74fd11-4727-4cc5-ae88-9e420510ff32,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 14:49:05 UTC,true
e048f112-ea38-4a8c-8cee-83c8a0a8e073,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 15:44:03 UTC,true
967514fc-caf9-434f-ac9f-85b427cabc36,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 15:44:06 UTC,true
4287b6d4-d640-4652-8c15-8daedc652b21,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 15:55:55 UTC,true
295a7c98-e77e-44d5-b475-0eafdddb24f0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 16:07:16 UTC,true
06db28cd-65e7-4b47-94b7-25a425b43fb0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 16:31:52 UTC,true
35f3ce49-2d2d-424f-af5e-816a732cb42a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 16:44:45 UTC,true
7da24d92-a8cc-4d27-8a08-5f7ba7d85555,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 16:52:01 UTC,false
7da24d92-a8cc-4d27-8a08-5f7ba7d85555,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 16:52:06 UTC,true
c32984e6-a883-4701-897e-1c840e6e2ecf,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 16:59:07 UTC,true
d50c34e1-345c-47f8-b68d-f9b2a4bb2168,1.8.1,MultipleChoice,1,8,1,3,,2018-02-06 17:10:18 UTC,false
d50c34e1-345c-47f8-b68d-f9b2a4bb2168,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 17:10:32 UTC,false
d50c34e1-345c-47f8-b68d-f9b2a4bb2168,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:10:35 UTC,true
46ccdf32-a408-4a3d-ab37-36d656a37e63,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:15:16 UTC,true
e7c4fb5f-b337-4419-8e14-e834de7e2c84,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:15:20 UTC,true
9b193413-fd25-442b-a95d-974d939ca7cb,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:25:43 UTC,true
5487b4a2-2751-4353-9d8d-3b5f8123257f,1.8.1,MultipleChoice,1,8,1,3,,2018-02-06 17:30:13 UTC,false
5487b4a2-2751-4353-9d8d-3b5f8123257f,1.8.1,MultipleChoice,1,8,1,"1,3",,2018-02-06 17:30:25 UTC,false
5487b4a2-2751-4353-9d8d-3b5f8123257f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:30:30 UTC,true
514daf93-5a8e-4635-848d-1c5c352a6407,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:35:25 UTC,true
ba38f2a6-a28e-4dc2-90ce-a9b42d764f65,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:37:45 UTC,true
40ee36c0-5622-4dd9-89f6-a10a1a1012d1,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:44:37 UTC,true
bfed19de-46ef-49a3-ae2f-86649ff6257e,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:44:40 UTC,true
cdc200a8-c2d5-4447-bcd5-d4c86e383c9c,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 17:53:58 UTC,false
cdc200a8-c2d5-4447-bcd5-d4c86e383c9c,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 17:54:07 UTC,false
cdc200a8-c2d5-4447-bcd5-d4c86e383c9c,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 17:54:10 UTC,true
2fe21843-299e-404b-b7be-a78e24e90f17,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:08:58 UTC,true
ef6fc577-692a-4df7-8289-a59c4b489598,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 18:12:24 UTC,false
ef6fc577-692a-4df7-8289-a59c4b489598,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:12:37 UTC,true
f99061c8-6309-4053-b8e1-58bec83f297d,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 18:13:04 UTC,false
f99061c8-6309-4053-b8e1-58bec83f297d,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 18:14:06 UTC,false
f99061c8-6309-4053-b8e1-58bec83f297d,1.8.1,MultipleChoice,1,8,1,3,,2018-02-06 18:14:16 UTC,false
f99061c8-6309-4053-b8e1-58bec83f297d,1.8.1,MultipleChoice,1,8,1,"1,3",,2018-02-06 18:14:25 UTC,false
9271881c-70c1-4f2e-a15e-5712fffc7356,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:15:09 UTC,true
b502a7ac-1505-436f-aebe-cb40cb0bdf47,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:19:12 UTC,true
fe909cd6-9d21-4d94-805b-892f24a21c9d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:30:34 UTC,true
38e359c9-db9c-4c23-a7cc-b5a6b55c8f5f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:39:02 UTC,true
82645829-ad84-43bb-8554-0700c33ed995,1.8.1,MultipleChoice,1,8,1,3,,2018-02-06 18:51:29 UTC,false
82645829-ad84-43bb-8554-0700c33ed995,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 18:51:39 UTC,false
82645829-ad84-43bb-8554-0700c33ed995,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 18:51:44 UTC,true
d95b4201-2cba-4b87-bf5a-03d8a41747bc,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:00:27 UTC,true
5594d943-2665-4e81-b039-0f876e3aa87a,1.8.1,MultipleChoice,1,8,1,1,,2018-02-06 19:19:29 UTC,false
5594d943-2665-4e81-b039-0f876e3aa87a,1.8.1,MultipleChoice,1,8,1,"1,2",,2018-02-06 19:19:35 UTC,false
5594d943-2665-4e81-b039-0f876e3aa87a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:19:38 UTC,true
5e27fce6-0fb4-4742-ab14-b16ebefbd973,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 19:35:48 UTC,false
e89b733c-99c6-440f-b873-a09e0e0fd414,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:38:48 UTC,true
cd6ed55a-ca54-4841-b7b6-c0d4b7e9fc0d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:44:12 UTC,true
8b1430a5-0415-4c62-bb95-a4e545e69ff5,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:48:29 UTC,true
98ac6ea4-8e68-4080-9327-e4de4aef159d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 19:52:14 UTC,true
373c0d80-55f5-49d1-9ffb-9fa780b3da85,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 20:05:59 UTC,true
ab4c3970-5380-4fd1-8e7f-cb2c61b65715,1.8.1,MultipleChoice,1,8,1,2,,2018-02-06 20:21:55 UTC,false
ab4c3970-5380-4fd1-8e7f-cb2c61b65715,1.8.1,MultipleChoice,1,8,1,"2,3",,2018-02-06 20:22:11 UTC,false
ab4c3970-5380-4fd1-8e7f-cb2c61b65715,1.8.1,MultipleChoice,1,8,1,1,,2018-02-06 20:22:30 UTC,false
ab4c3970-5380-4fd1-8e7f-cb2c61b65715,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 20:22:52 UTC,true
ad41088f-4e2e-40b8-ba10-0d659a0c1245,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2018-02-06 20:30:01 UTC,true
