id,learner_id,responded_at,archetype
3059198,37e04d52-a594-4ef8-8e50-6ce3220e6b7c,2018-08-29 14:18:46 UTC,Fixers
3064342,c1a23ca8-aff7-49c9-8e9f-a8224c8c885f,2018-08-28 19:51:49 UTC,Vitalisers
3067319,37b6d1ba-3038-4e9f-8e6c-f80349892e4e,2018-08-28 23:11:47 UTC,Advancers
3068493,50a80f40-819f-4a26-bdf3-397e2b9e2abc,2018-08-28 20:56:47 UTC,Advancers
3071522,e48c164f-2b21-4774-8b17-81823ef918d6,2018-08-29 02:07:27 UTC,Vitalisers
3074705,644a9726-a023-48ca-a83a-62ef3360b3b0,2018-08-29 10:14:12 UTC,Vitalisers
3077960,ce7e66b0-7ea3-43c5-84f8-45e3a600d97e,2018-08-29 14:24:10 UTC,Fixers
3078220,c66a8b8f-3ff6-4eea-9c29-46eae8641a24,2018-08-29 16:41:11 UTC,Explorers
3098211,6f457f61-9db4-4d78-ad7b-2d9eb6539d0a,2018-09-01 03:23:20 UTC,Fixers
3108399,6823de16-28cd-4e67-9856-c86f74fd32e5,2018-09-01 22:53:50 UTC,Advancers
3115456,7b30d9cd-407f-4b3b-ae6f-37aa06b8abf7,2018-09-02 21:46:53 UTC,Other
3116687,3a435eb0-edd8-42a7-98e0-0276af9b4e8e,2018-09-03 03:10:24 UTC,Explorers
3121718,36049d27-d646-4575-938a-fa485f250b39,2018-09-03 14:11:48 UTC,Explorers
3124884,39b30408-2c34-4f7a-9499-b2c3292a8f05,2018-09-10 18:45:25 UTC,Vitalisers
3127489,e2852935-bcc4-406f-8cf0-e8dcdcb05cfd,2018-09-04 05:34:27 UTC,Vitalisers
3128513,c56c48bd-fa62-4b32-afa0-bbfe9d70c470,2018-09-04 09:13:05 UTC,Vitalisers
3131554,46ca3312-e38b-45cf-a372-27c47e897ac7,2018-09-14 07:38:21 UTC,Hobbyists
3139418,28e3a0cb-c6c1-47ce-8e51-d3544d5a110c,2018-10-04 10:45:00 UTC,Vitalisers
3140849,4c6f3fde-1613-4c9a-9c45-b3a14457b438,2018-09-05 00:29:14 UTC,Vitalisers
3141087,8bd323b8-b922-4b8c-9b34-540ac82d61e0,2018-09-05 01:17:09 UTC,Hobbyists
3148411,8f556df6-42dd-4398-bf36-e9a90fcbdb47,2018-09-06 12:42:52 UTC,Advancers
3148512,053c5758-8ac3-4ab1-a2aa-aca5e3755b8e,2018-09-05 15:43:49 UTC,Vitalisers
3155920,c590ab1c-5177-4e4f-9cd7-d312ef01ea5c,2018-09-17 11:26:48 UTC,Fixers
3158186,a8add16b-09b9-47d5-a389-bb9a2a406b02,2018-09-06 15:19:13 UTC,Advancers
3158360,38af944e-7cf7-4fff-83b0-fee05ff6ea0f,2018-09-06 16:05:09 UTC,Explorers
3158834,1a553723-495d-4709-88ba-40042c564d98,2018-09-08 12:40:23 UTC,Explorers
3160468,3ae17bb1-d07f-4fcc-9472-33ae78e2f470,2018-09-06 20:23:38 UTC,Vitalisers
3160901,2c5d4f40-da84-446a-a844-dd87e6ac68ea,2018-09-12 12:32:51 UTC,Explorers
3166444,cc524212-41fd-4b43-aa0e-95a98148a4e8,2018-09-12 21:07:13 UTC,Fixers
3167786,62449cd5-916b-46a6-9710-441b68d2199f,2018-09-07 15:42:47 UTC,Advancers
3169536,3f641cdb-76ef-4d0c-b406-31e69ae5e45e,2018-09-19 00:08:16 UTC,Flourishers
3171864,2553cea6-a651-48e3-9c29-c91c68bd062d,2018-09-11 15:59:11 UTC,Vitalisers
3175133,6a8a964b-7c72-42ae-b87c-088278c21442,2018-09-16 19:34:44 UTC,Explorers
3176454,bbfbe930-6ed9-4849-9bd6-13c3410a23a9,2018-09-08 21:05:16 UTC,Explorers
3178023,0cdd32d5-e207-469a-a049-700329cd1519,2018-09-09 05:46:46 UTC,Other
3179124,c637fc36-d850-428e-85cd-927eb15a42b4,2018-09-10 15:01:50 UTC,Other
3181016,fe595f1e-5892-457a-bbbb-5097f53046c9,2018-09-10 08:15:29 UTC,Advancers
3184339,b386981a-ce7c-461e-81c7-446d931e80a3,2018-09-09 23:55:57 UTC,Explorers
3186521,abd389ad-faf0-4035-8143-a194c4dc71d8,2018-09-10 08:08:56 UTC,Vitalisers
3187407,971587b3-4878-4d61-91b6-35a06b4b1e60,2018-09-10 09:29:26 UTC,Other
3192605,d0e98764-8fa1-40cd-8b6f-72ab3fac1987,2018-09-10 15:53:10 UTC,Vitalisers
3196985,ffa0781f-7a10-48a2-aa7c-122062213976,2018-09-10 20:01:59 UTC,Hobbyists
3200045,02e3a96a-304e-4a41-b8ce-32b11b1e769b,2018-09-11 03:10:32 UTC,Vitalisers
3200796,1e905900-c1ba-473d-8701-81e5419ccb0e,2018-09-11 05:27:20 UTC,Vitalisers
3201449,4ae7e9ee-8f2e-41ea-9af3-019e8f120244,2018-09-29 15:41:33 UTC,Advancers
3213754,998d5102-ce52-4e1f-9f7b-e7f7d66cddf5,2018-09-12 09:44:59 UTC,Hobbyists
3220271,cc7ce19a-f164-4117-909b-bf51c56a79b2,2018-09-12 22:49:24 UTC,Fixers
3221905,7e0df04b-5322-4748-9f30-e71049cb8ee8,2018-09-18 03:14:23 UTC,Flourishers
3224332,cdd0f36e-8897-4a9e-91a9-bddd1c41fe15,2018-09-13 11:52:03 UTC,Explorers
3224702,6537cd03-4a73-475d-ab32-0ae58ad6b0b0,2018-09-13 13:06:10 UTC,Other
3227440,fcf7c81c-a19d-4cdd-b73c-09f10ec9e3f5,2018-09-13 17:00:48 UTC,Other
3233317,54239405-6c9f-4a69-a6a0-ee76de05b643,2018-09-14 06:54:48 UTC,Advancers
3234594,dc034297-d1f9-4c38-b502-843cec988359,2018-09-14 08:48:54 UTC,Vitalisers
3235237,6b09be00-51b8-4f10-a47e-7655d15f5871,2018-09-14 09:24:18 UTC,Advancers
3238076,42eacb5b-acae-4bb7-b1fd-897c3cbb18e3,2018-09-15 16:45:05 UTC,Vitalisers
3239346,a80ce5d3-1983-4681-aed5-002fb974c265,2018-09-19 16:51:50 UTC,Vitalisers
3240614,ce7a6494-a355-40ef-8066-a53934ebed74,2018-09-14 18:21:27 UTC,Vitalisers
3243410,cf5493cd-49f2-494e-9aea-6bc0b8f267fb,2018-09-15 09:38:42 UTC,Explorers
3244154,234e8894-00f0-4898-8f4b-7273b2a97fd6,2018-09-15 09:25:32 UTC,Vitalisers
3245161,1886c3a6-ec35-4d6b-b0f2-88f244a25cf1,2018-09-15 13:11:11 UTC,Fixers
3246283,6728f564-7fe6-487b-a8b0-6da3b19f2e93,2018-09-15 15:52:01 UTC,Explorers
3247740,28a047a2-c9ad-45ff-a654-66d4cd7160ca,2018-09-15 20:33:14 UTC,Vitalisers
3248272,a6561eae-b898-4822-933a-8d5c8562e5a6,2018-10-06 02:43:02 UTC,Advancers
3249966,eccf7f6e-5364-47b3-ada7-aaffe578d636,2018-09-16 08:44:25 UTC,Advancers
3251271,2371d4e5-e7f0-4d84-adeb-028a4771205e,2018-09-16 12:56:50 UTC,Explorers
3251359,1d61d8bf-4db4-4637-9e28-138816a4dbe7,2018-09-16 13:15:10 UTC,Vitalisers
3252959,031eeceb-858f-4282-a168-927e6376a9cf,2018-09-16 22:10:14 UTC,Explorers
3256460,a68db5aa-68a8-4d7f-920b-b8e8290aae0c,2018-09-17 06:19:27 UTC,Explorers
3273148,f3c1268f-0510-49e1-aa24-c6103835ba93,2018-09-18 09:33:23 UTC,Explorers
3273610,96271af2-271b-484d-8732-86078201a258,2018-09-22 09:32:47 UTC,Explorers
3276630,ab218dbf-7faa-4e7f-88d1-0ef624ecdbcd,2018-09-21 08:52:19 UTC,Vitalisers
3277398,197696ce-2d42-489e-850d-8519b54eb587,2018-10-14 12:57:23 UTC,Hobbyists
3279041,ca539d03-63a2-442b-9bd0-4aec103832bd,2018-09-18 19:13:07 UTC,Fixers
3283662,f35cb7e7-a74e-4796-b590-6d332973bd34,2018-09-19 15:12:36 UTC,Preparers
3285027,9f72336b-18f5-475c-854e-38d082df7a9d,2018-10-01 21:47:08 UTC,Vitalisers
3287446,7bbd9e4e-2632-40ba-8cc8-1951aed21df7,2018-09-19 14:28:10 UTC,Vitalisers
3289444,f562b550-573a-4985-98cd-28911f1c25fb,2018-09-24 21:07:12 UTC,Other
3302070,a3f1f060-5d81-49b0-aab4-29bc1ee9a018,2018-09-21 06:51:28 UTC,Vitalisers
3302305,879dff15-7c90-483b-a6b1-6d93756bec25,2018-10-14 22:39:35 UTC,Preparers
3302619,18d5cf0a-b84e-46d1-850c-3eb9043b305e,2018-09-21 17:40:07 UTC,Fixers
3308227,d7ad52d8-9be5-4991-93dc-2fdb885834ad,2018-09-26 14:56:45 UTC,Explorers
3311367,dd3c87ad-a97a-498e-8be4-58cb56fcdfa2,2018-09-22 12:20:20 UTC,Explorers
3311584,221a7690-6715-405b-934b-c0d505707543,2018-09-22 13:00:25 UTC,Preparers
3312097,e6e6fe7e-f6d8-4ec3-aa37-8ac808b324ca,2018-09-22 17:28:02 UTC,Vitalisers
3313546,6ae85d64-56cc-426e-96c7-fa2b9169e7d9,2018-09-22 19:59:02 UTC,Advancers
3313565,01604325-01a1-4768-9d19-d98412a667e1,2018-09-22 19:17:41 UTC,Preparers
3317271,36360daa-dbfc-479a-b038-ab0d7e2fa245,2018-09-23 11:58:43 UTC,Vitalisers
3326559,f6a44b29-472d-4c32-af15-a5dc0ab2ecdc,2018-09-26 16:53:21 UTC,Explorers
3331873,578d6c69-89c9-4785-83d7-7562cc098546,2018-09-24 22:30:26 UTC,Vitalisers
3340224,e50f3405-fc26-4b28-a1ab-e420dfbeab5b,2018-09-26 09:12:25 UTC,Vitalisers
3345697,44a4a0c0-b356-4e26-bd1f-2f69874a3f82,2018-09-26 08:58:05 UTC,Explorers
3346005,054639ed-dc23-4202-a036-65acd95c53b6,2018-09-26 12:32:56 UTC,Vitalisers
3346150,fccc37d3-3104-4495-908f-6ed7061ef0d4,2018-09-28 11:15:19 UTC,Advancers
3347450,e20e0dc0-7cf7-4e77-a5b9-b92badcb0fa1,2018-09-26 12:12:12 UTC,Flourishers
3348812,e2615a59-b1ea-4413-b312-faf57b646aa5,2018-10-12 15:33:56 UTC,Flourishers
3350432,4824d65a-17cc-4f61-9ee7-951941badee6,2018-09-26 17:49:40 UTC,Vitalisers
3355529,0d05bcfe-01ec-4e7a-ac24-732ee49ce87c,2018-09-27 11:14:24 UTC,Explorers
3370269,e153bb35-f230-49e5-923a-391955142408,2018-09-30 22:36:30 UTC,Explorers
3373974,a4d27ac3-ebdf-42c6-b1f2-50731d71f1e6,2018-09-29 21:33:23 UTC,Vitalisers
3401538,29271029-2bec-4122-93ce-6875626da768,2018-10-02 12:13:55 UTC,Flourishers
3414728,62f87ba8-d47d-4db5-8e9a-03b539e8b9e1,2018-10-03 17:48:21 UTC,Explorers
3416203,2b0f30f0-2930-48b8-be25-0813ebe40ce0,2018-10-08 13:49:12 UTC,Other
3436579,053ec051-c85c-4293-a5b3-1a435e6ac60c,2018-10-07 00:46:19 UTC,Vitalisers
3449756,1a2def81-51dc-411d-8927-da02782010ec,2018-10-08 08:42:23 UTC,Explorers
3457203,2781f5b9-55ef-4f03-b31a-abbbe467f038,2018-10-08 14:30:47 UTC,Hobbyists
3476954,bfd361e5-8864-4d48-96c9-d1583ca987dc,2018-10-09 17:44:11 UTC,Advancers
3485195,127f2fb2-a89e-42b1-be36-70633454a4da,2018-10-11 03:04:13 UTC,Explorers
3486549,d26b1d5a-4e9b-45f8-9057-eb5f95d85f16,2018-10-10 13:51:19 UTC,Fixers
3488304,06c688d1-694f-447b-b3aa-667fb39ad200,2018-10-12 16:03:30 UTC,Fixers
3506199,83c95a65-6882-4f83-90c7-343aa263bacc,2018-10-16 07:45:18 UTC,Preparers
3510677,785d8ab0-4e53-41c7-9217-3cd1841a4c08,2018-10-12 22:50:14 UTC,Fixers
3513378,427bfc15-9a91-4910-a841-f3fa3a7a9699,2018-10-13 11:05:54 UTC,Explorers
3514473,7d0f805b-0dc8-451a-88ca-a198c335dfeb,2018-10-13 14:57:01 UTC,Advancers
3516302,c0df3f4d-e0ac-41b7-b63a-5ae6be33030a,2018-10-14 11:45:15 UTC,Vitalisers
3534681,2ae8478d-a961-42f0-9e7a-04e72488dbba,2018-10-15 19:19:33 UTC,Explorers
3542377,c8b33d46-ab5f-495e-a50e-1caf1db1211b,2018-10-17 16:20:22 UTC,Fixers
3545572,be78907b-ae6d-45f0-be81-a04f266b0183,2018-10-16 18:36:03 UTC,Advancers
3573348,cce6e8cd-7321-4ac7-9be3-8fc19ccdc6aa,2018-10-18 19:30:18 UTC,Fixers
3591659,6d429b07-e0fe-49d1-965d-2a4768ce89e1,2018-10-21 15:19:09 UTC,Fixers
3602135,bd92d23f-93ac-43ce-8414-2b76561d57a6,2018-10-23 17:40:46 UTC,Other
3602255,89512ba0-7796-4c5d-9cb7-439ddb43d3ef,2018-10-21 17:29:24 UTC,Advancers
3607176,b7c5e901-a246-4a41-8048-49b2f5f251f9,2018-10-24 00:30:15 UTC,Vitalisers
3620247,8f042a87-7024-490b-99b6-dc878f27a053,2018-10-22 19:12:49 UTC,Advancers
3651606,84ea0130-f62a-4202-9416-701acf688900,2018-10-25 00:36:40 UTC,Fixers
3669923,890a1155-ecb0-4e0c-b634-c7c048d57bd1,2018-10-26 21:32:30 UTC,Advancers
3674733,eec98853-e520-4d80-8c86-d68be02b98af,2018-10-27 15:22:13 UTC,Fixers
3687592,5a4186b8-77c3-4093-9511-ceef58fe4ff0,2018-10-29 09:04:51 UTC,Vitalisers
3703495,d52616e9-72c4-412f-b14f-7b1a6c486d28,2018-10-30 15:22:20 UTC,Explorers
