id,learner_id,responded_at,archetype
222274,9e0c7978-38d1-4b72-b9b3-67726ed00e0b,2017-10-31 12:24:11 UTC,Advancers
224898,6f9436c0-cd06-4b11-abe2-a0677ea53301,2017-10-31 15:44:34 UTC,Vitalisers
227060,74a2f5db-c62f-4b05-9c4d-85aceca2f654,2017-10-31 19:08:36 UTC,Advancers
234862,0cc348b4-8bc7-4ab3-981f-a488f8c7c5dc,2017-12-04 09:33:42 UTC,Hobbyists
237601,0a0e5d34-c524-414b-b07b-9a3181e138ac,2017-11-20 08:50:41 UTC,Explorers
245628,1eff829d-e89d-4543-8faa-9868062fd54b,2017-11-02 16:50:02 UTC,Advancers
248023,3baeace7-ce95-426d-8dbd-619da67230d3,2017-11-02 21:21:29 UTC,Vitalisers
271582,c8878bd7-0a1c-4a22-88bc-b5d294128930,2017-11-06 09:45:09 UTC,Explorers
273557,467577ef-1d82-4eb6-b6da-a0a3532fa905,2017-11-06 00:47:26 UTC,Vitalisers
275792,8a3566d4-5c00-4ff2-bea3-c0c0f4c6cf8d,2017-11-07 08:36:25 UTC,Vitalisers
276816,753df4c8-fe90-4942-8f87-cf6fe69a59c8,2017-11-06 09:20:25 UTC,Hobbyists
279651,b18398bf-5e5b-4a53-a1fb-3e52b42799f6,2017-11-17 15:39:09 UTC,Vitalisers
280102,9185ab5f-627a-4eac-b5d7-7c354e36cb73,2017-11-06 13:36:25 UTC,Vitalisers
284656,8655130b-fc45-430b-8fc6-8120ad50a03e,2017-11-06 22:22:55 UTC,Vitalisers
287676,0ec93aa4-e3fa-4e82-bef5-3fc4652dd6a6,2017-11-06 18:43:00 UTC,Hobbyists
298442,26ab6c32-f62b-4e5c-b87f-f723f388393e,2017-11-07 15:25:34 UTC,Advancers
301186,6668cc3f-c436-49f2-a783-181b6e26185c,2017-11-07 14:02:42 UTC,Advancers
308573,7fb0ee3e-264d-45f2-8c93-397edbf464f4,2017-11-09 10:46:01 UTC,Vitalisers
314317,7f52aeb2-68b1-4d89-b167-d6b5a104138b,2017-11-08 15:47:18 UTC,Vitalisers
315086,8e9c98e5-c210-4c5b-ade6-6133afdea98f,2017-11-08 16:38:27 UTC,Advancers
317517,6f070d2c-c4eb-4220-a9bb-dacda6525ced,2017-11-08 20:26:39 UTC,Other
331449,a1bd2652-5679-4af4-a90f-1751f07ca77e,2017-11-10 09:11:09 UTC,Advancers
333294,5ab3ad23-53d7-4b68-a5f4-945822ebad00,2017-11-13 10:46:50 UTC,Vitalisers
337405,6d1fb428-08c3-47ab-9e93-ad20e078de46,2017-11-10 15:09:30 UTC,Preparers
348641,a6756552-aab4-466b-80ab-419d9f80b709,2017-11-12 23:40:17 UTC,Vitalisers
350989,51138f11-13e7-48f6-8836-b959187754f6,2017-11-16 12:20:51 UTC,Explorers
352655,a60c5ddc-0450-448b-87a4-61970486f56b,2017-11-12 13:34:43 UTC,Explorers
359021,e0830dc6-01e7-4f0e-ae67-80362902ce29,2017-11-15 09:53:20 UTC,Explorers
359897,8faac894-b093-46c4-8bca-ba3a896e4463,2017-11-13 06:57:39 UTC,Vitalisers
359912,a18a070f-44dc-4bc0-9060-ae23245c1e10,2017-11-13 07:00:02 UTC,Other
361467,01ca869d-565c-47c1-95e6-2aa04bf3ffd6,2017-11-16 00:27:17 UTC,Fixers
363096,3ad2b4d9-e75f-436c-83b5-8028d8672c3a,2017-11-13 12:02:46 UTC,Advancers
366916,59bf966e-d125-42a6-bc36-feb360ea2d1d,2017-11-14 00:20:51 UTC,Hobbyists
367328,bfb5c392-39aa-4a51-afd5-884aaf942b05,2017-11-13 16:08:14 UTC,Advancers
369182,6325f133-be5f-4f90-8b8c-875bea2bf165,2017-11-13 17:23:30 UTC,Flourishers
369603,fc07cae8-82d4-4215-b421-52af493022a9,2017-11-17 22:05:38 UTC,Explorers
375633,a50b2f23-810b-4755-8ca7-f3c3f6067309,2017-11-13 19:29:25 UTC,Vitalisers
380514,07b81fad-0b67-4c9f-a60a-e14dc3c5c531,2017-11-13 21:24:14 UTC,Other
389314,23c1f8c3-b44e-4692-8234-ef4022f96b71,2017-11-14 00:09:26 UTC,Vitalisers
395920,603faac8-5419-4005-a38a-4439d8abff5b,2017-11-14 06:13:00 UTC,Explorers
397013,3d3bf08d-ae75-4386-b360-b1d9a8290be7,2017-11-15 06:15:18 UTC,Vitalisers
405135,40207781-50bb-4d85-8367-83c3dd043d4b,2018-01-09 08:33:40 UTC,Explorers
407933,66d9d1a9-ed0b-4764-a897-be4d0b0e6291,2017-11-14 15:36:15 UTC,Advancers
410640,a42cd237-ef47-4757-9b27-6f71641454cc,2017-11-14 19:30:14 UTC,Vitalisers
414213,0bf2124d-93fc-4c6c-89ee-4f8c9ed36ec2,2017-11-21 03:32:09 UTC,Vitalisers
414788,aad6ea2b-2bd9-4b7c-9b61-1bf691c99844,2017-11-16 01:43:43 UTC,Advancers
414894,830daf2b-ce25-44e1-abb6-9f2e43bb625e,2017-11-21 04:24:58 UTC,Explorers
421465,52fb519e-116b-4ded-a410-25ba3018520f,2017-11-17 12:05:55 UTC,Vitalisers
426640,9d1b6410-e144-4382-a539-86d646456e6e,2017-11-16 09:17:39 UTC,Preparers
427200,624b61f9-9e1c-4ab8-9ccd-1e3e29e49e6f,2017-11-16 10:16:53 UTC,Hobbyists
428129,e38936f5-2f39-4ef8-9c3b-e5e3c9d8f34f,2017-11-19 08:38:19 UTC,Fixers
428335,9a6f86fa-c67e-491c-b921-afdf406f597b,2017-11-17 03:06:01 UTC,Fixers
431206,eaafc341-265f-4c72-8f45-0d84389d09a3,2017-11-16 17:22:08 UTC,Flourishers
431498,386ae3ca-17fd-4982-9588-60e93c50e5b2,2017-11-19 20:35:58 UTC,Fixers
433470,b908ef92-0811-4208-8d72-d6d3c2385dd0,2017-11-17 09:29:16 UTC,Preparers
434234,390d5b6b-301b-4c88-8dca-ac50f657fbbd,2017-11-21 01:35:52 UTC,Fixers
435625,27d55f66-cee5-4109-b70c-c6d6b5adcc62,2017-12-04 04:52:00 UTC,Vitalisers
435921,b1564249-04ef-4e4e-bb19-485b8a490578,2017-11-17 12:16:38 UTC,Vitalisers
436284,cd25a11a-61ef-4cc6-b411-5622123cc96d,2017-11-17 18:53:01 UTC,Advancers
440065,ac4a9552-7591-4b32-b1fc-5902d430e2cb,2017-11-17 16:24:59 UTC,Explorers
440199,53d5311e-f2d3-45d0-8572-d76184687a2e,2017-11-17 17:12:35 UTC,Explorers
440417,cabb6e3f-940d-4029-9dcb-5c7c759158d5,2017-11-17 17:18:53 UTC,Vitalisers
440987,1139938f-3772-40c7-bee2-53a77f1cb878,2017-11-17 18:23:02 UTC,Vitalisers
441222,5d3ccedd-52db-4aa6-9232-b0529c0e395e,2017-11-17 19:37:59 UTC,Fixers
442625,f9400623-bbcc-4252-a789-6e837012d503,2017-11-17 22:49:59 UTC,Explorers
443970,4d17cb2e-e2c3-4517-bf14-94268a4170c0,2017-11-19 10:26:01 UTC,Flourishers
445209,1a2f5e0d-2688-430f-bae2-b9fc28ebd375,2017-11-18 09:53:24 UTC,Fixers
447562,1e2ac4c0-6895-4a5d-8a2d-3b71990bbd29,2017-11-18 16:17:59 UTC,Fixers
447797,ac88bccf-a388-4ca7-81b4-b90064b01b49,2017-11-18 16:16:57 UTC,Flourishers
447880,a6c80d6d-d7df-4b8c-b482-7da360f8c201,2017-11-18 16:58:47 UTC,Vitalisers
449225,148e14ed-324d-45e1-b1bd-3b9971b865df,2017-11-18 19:42:16 UTC,Explorers
449352,66788c80-3d74-4138-b2e3-79086eb54d64,2017-11-18 19:44:08 UTC,Explorers
449860,b12c54e5-533d-46ab-b933-4ed3e3bb87ec,2017-11-18 20:06:55 UTC,Flourishers
450086,5c8a02b6-9608-4d8a-aa81-0dcb188289af,2017-11-21 11:46:23 UTC,Explorers
450790,6da4ecf7-8640-4ec5-ac81-d9e5f772f967,2017-11-19 08:07:33 UTC,Hobbyists
451295,83c0e64b-965e-40ad-8a2e-a292f605c7f6,2017-11-18 23:12:20 UTC,Vitalisers
452233,e4262a0e-058b-41b6-8b9c-cc3e31ccc375,2017-11-19 02:36:13 UTC,Other
452975,c2e77df1-a152-4330-86e7-3419aa1253a7,2017-11-19 06:09:50 UTC,Explorers
453260,668c4608-6063-483a-8591-07d9625d5667,2017-11-20 05:27:14 UTC,Advancers
454056,9acbe058-1037-42a8-aeb5-929e78f33905,2017-11-19 09:34:34 UTC,Fixers
454104,aca1c0ea-d010-49fd-9b25-87ceae46ad7e,2017-11-19 20:14:14 UTC,Preparers
456752,039e8a3b-d7f3-4294-9288-4d3cdc8a9759,2017-11-19 15:24:30 UTC,Hobbyists
457938,66963dc8-90df-4091-8b4c-7a6ea919e2b4,2017-11-19 17:42:01 UTC,Hobbyists
458282,b42bd91c-a494-4de2-957c-40d489ddc302,2017-11-19 22:09:47 UTC,Hobbyists
458771,18b38993-fb78-4597-9f5b-33ec3c2f4f70,2017-11-19 19:14:05 UTC,Vitalisers
459383,d9822080-30b5-419a-a0af-23fe581125fd,2017-11-21 18:47:33 UTC,Flourishers
459491,178ab983-8786-4c2b-a395-86b45ef14353,2017-11-19 22:19:54 UTC,Vitalisers
459494,cda9fdf9-40a7-47ef-b02e-92c6de3c5491,2017-11-19 20:46:19 UTC,Advancers
460311,f347d42e-8940-4744-93fd-d43e9f2ef4c1,2017-11-19 22:31:29 UTC,Explorers
460711,279d3002-b51c-4b5a-b1f6-367c4f72d886,2017-11-20 11:24:02 UTC,Fixers
464363,5ba2aadb-65ad-4153-8bce-a782713b04e1,2017-11-20 10:19:37 UTC,Hobbyists
471287,e61398c5-e965-4d13-9add-fe5e5f330ae3,2017-11-20 18:03:11 UTC,Explorers
474772,868ca0df-a3b6-4e10-aae2-929aa27b3703,2017-11-21 20:38:25 UTC,Vitalisers
475372,12438211-1c21-4f98-bcc3-fc402723e91b,2017-11-20 21:57:36 UTC,Advancers
476348,072b646c-836a-47af-9374-6c63b502adb4,2017-12-16 23:35:20 UTC,Fixers
478801,3e7dae2e-5d6b-47ef-b856-751cf1fcb6ca,2017-11-21 07:56:09 UTC,Vitalisers
482370,8e8a8fe1-9002-4f3e-baca-74dd87744da4,2017-11-21 14:24:05 UTC,Other
482462,2f1e5d87-cbeb-4bf6-a461-d49bf0823f0b,2017-11-21 16:13:22 UTC,Explorers
484722,cb5e0334-e633-43e2-903f-110a5168e192,2017-12-05 07:37:17 UTC,Advancers
488778,8b97b287-a1ef-4e8e-867b-ab24e1f9d365,2017-11-22 11:38:52 UTC,Explorers
491901,f78b90cf-febe-4962-8d5b-84315e5d7abe,2017-12-28 09:06:00 UTC,Advancers
493251,8d69aba8-bd28-44ad-9809-d505bfb601a8,2017-11-23 14:17:22 UTC,Explorers
494758,6001ca2a-3b1c-494f-9f32-60e596c36ce1,2017-11-22 21:26:49 UTC,Vitalisers
496329,6f84a45c-6574-4ece-88a7-58e4427aac0f,2017-11-23 14:05:52 UTC,Explorers
499969,144b1a9b-1d26-402d-ba5e-ebec424524e7,2017-11-23 14:37:40 UTC,Other
500090,c4305ac7-85d2-419d-bfea-ff957c8d936d,2017-11-23 14:58:57 UTC,Other
500313,b658f921-3c9c-42ce-9013-fd2b29a1d7f7,2017-11-23 15:20:23 UTC,Other
502252,c1f40751-3ed1-4ea7-b16a-3d5ab24f633d,2017-11-23 20:05:31 UTC,Advancers
507225,472dc76c-c69e-4cb8-b5ee-bbf5da1cda0f,2017-11-24 13:57:51 UTC,Advancers
508212,65a57163-5ddf-40a9-8b33-08ed214e64c9,2017-11-24 16:14:28 UTC,Hobbyists
511880,b8a5fe50-fab7-4fd5-ad7c-154dcdaf8221,2017-11-25 08:57:45 UTC,Vitalisers
514762,6a721640-79b9-4352-9ad4-5a95c7887fcb,2017-11-25 19:27:28 UTC,Explorers
515007,32512370-7e6d-4983-afb0-e3f81b06caf6,2017-11-26 12:59:13 UTC,Vitalisers
519518,4417a73b-0e1f-4c56-8564-f507d732c275,2017-11-26 12:16:11 UTC,Preparers
519854,b1894713-4998-4b27-9ff4-91a4cbf5ffdc,2017-11-26 13:10:24 UTC,Preparers
520528,1d17ac81-b8cf-42e3-b681-9cd0faf2a577,2017-11-26 14:48:02 UTC,Fixers
522835,597eda50-6c93-4cc3-b936-ca7f8a3e0117,2017-11-26 21:31:30 UTC,Advancers
523301,3de9c0a9-9dcf-4169-b1d9-71f795afe2fa,2017-11-29 15:07:45 UTC,Explorers
524217,743ce1c0-171b-4518-bf13-73f1d6cae1f7,2017-11-27 16:40:06 UTC,Advancers
527426,6a788ebc-067d-49b1-a09f-81c25b9d45b6,2017-11-27 13:35:19 UTC,Advancers
528891,b8347735-0811-4e25-aecb-0619d2568fd3,2017-11-28 06:52:43 UTC,Advancers
532994,d76b8682-7c9d-4c1c-a68e-65653d84a857,2017-11-27 21:43:38 UTC,Vitalisers
533435,64601301-8f97-4224-81f3-b07279bafabe,2017-11-27 22:40:59 UTC,Hobbyists
535299,b093709c-ea92-4ec5-849c-d6e7f9f959e4,2017-11-28 08:15:27 UTC,Fixers
539600,dbf3059d-aa9a-4bde-88cd-e8611cedac67,2017-11-28 18:18:53 UTC,Explorers
539702,b58e2472-4989-49cd-b7fc-1c75aaa99e65,2017-11-28 17:22:20 UTC,Advancers
541232,3c898f65-ecd5-4fcd-a54d-b119e84b8bbe,2017-11-28 21:11:30 UTC,Explorers
543207,307a085e-b29b-43d0-aeb4-88fab233a3a6,2017-11-29 06:16:15 UTC,Explorers
543605,6499a091-2bc0-4d39-9a09-09847df17f3f,2017-11-29 08:00:36 UTC,Vitalisers
545260,fc383178-51e6-4c46-8064-d9c97f37d476,2017-11-29 14:53:55 UTC,Fixers
546438,65287b5b-f271-4ac1-b443-1faa29c148a3,2017-12-01 12:29:02 UTC,Advancers
550358,2eaaf4aa-2384-4e55-a514-fefa73e38dc8,2017-11-29 22:45:07 UTC,Explorers
552583,32d1c098-cac2-45f2-8632-ce0bdcfd04d5,2017-11-30 08:23:50 UTC,Flourishers
553035,2675bd85-32a7-4b2b-a76c-f2096ccdd447,2018-01-15 07:38:34 UTC,Fixers
553430,8e949f56-f584-4260-8715-485166a5eff1,2017-11-30 10:25:48 UTC,Explorers
554832,6bca393f-eaed-41ec-942b-1793b2f48a47,2017-11-30 13:37:39 UTC,Advancers
555380,fde961e5-8e4c-410b-9a8f-43c237590e7c,2017-11-30 21:17:50 UTC,Advancers
556227,04f19d3c-a481-45ab-b1b2-9fd74124ff1b,2017-12-01 20:12:13 UTC,Other
559450,4d0bfba1-6e46-4a5d-8b9d-edebcec9e532,2017-12-01 11:41:32 UTC,Preparers
560327,6d7ec2b6-a7b6-4f2d-9cbc-76f154c30cef,2017-12-01 12:41:59 UTC,Other
561052,7266ceb4-8225-469c-897d-539fe4f2f16b,2017-12-18 04:46:18 UTC,Vitalisers
562524,42ef6780-e5d2-484d-bea7-ea07494436b2,2017-12-02 02:44:28 UTC,Preparers
566702,caa4af85-59b4-4f76-9bdf-f76c3e4212e4,2017-12-02 13:28:31 UTC,Explorers
567464,bf0a367d-2c59-43bf-90bf-0323ca0202a1,2017-12-02 14:35:33 UTC,Explorers
576533,3ec69ca7-0c69-47a8-a038-6eba324964ed,2017-12-04 03:32:26 UTC,Other
581081,29148793-2512-46d2-9a68-2dba1014b3e9,2017-12-04 14:09:54 UTC,Advancers
581877,1fc6bea6-aede-4b4f-8e4f-b643444bd444,2017-12-19 06:14:11 UTC,Advancers
582699,4ceee55c-099c-4cd1-9069-bf94636744e2,2017-12-04 16:38:02 UTC,Explorers
589645,1a818bcb-d057-4cfa-93e2-4055c36dd947,2017-12-05 01:00:00 UTC,Fixers
589822,9a0b8a79-8cc2-451d-a7ee-a59e22e86a4b,2017-12-05 01:33:14 UTC,Advancers
590344,cc79cfa7-f299-4e39-aaff-868a915ed80f,2017-12-06 16:59:39 UTC,Advancers
591846,0ad52718-3d12-4e7f-9120-ce40bc895d03,2017-12-05 12:26:42 UTC,Vitalisers
592015,404217d0-8935-4309-b235-f8681bf5998c,2017-12-07 08:48:55 UTC,Advancers
598161,0add3cc4-f73d-4b5f-bbdd-1c4a66aa60ac,2017-12-05 23:14:59 UTC,Preparers
599602,ce9dfa10-bf2f-49e2-a376-f601163f0d8b,2017-12-06 12:46:40 UTC,Fixers
602393,48a493c4-e56b-41df-aada-5ccf036aae6f,2017-12-06 14:25:56 UTC,Explorers
602498,518b90a0-7552-44f8-844f-a37fa9877735,2017-12-07 11:13:51 UTC,Flourishers
602539,b5706776-8959-4af4-bfd6-a6b7696b1828,2017-12-06 14:55:14 UTC,Advancers
611785,196d8659-2473-4492-a750-6f2add3d5035,2017-12-28 14:12:04 UTC,Advancers
614746,d2c616ba-6006-4c8e-a26f-b67b3fa3e708,2017-12-18 15:43:52 UTC,Other
615256,41b36911-6bba-4c22-98e0-f90c9ba087b0,2017-12-08 16:23:21 UTC,Vitalisers
620625,c956055f-299c-4b22-8d1f-320bbf8b10ff,2017-12-09 18:00:13 UTC,Explorers
621299,e682a3e0-04c0-41d6-8cea-9b5b06d98cc0,2017-12-31 13:01:03 UTC,Advancers
623806,93fa0bc1-7658-4a85-ba14-811dad4d63f2,2017-12-10 12:28:30 UTC,Preparers
624423,dad85275-b6f4-4a94-827c-bb7768cbe602,2017-12-25 08:35:07 UTC,Preparers
626065,9df3a09e-b8e7-4d5e-be90-679bc38cb505,2017-12-11 07:08:36 UTC,Preparers
626222,cd9f9e6d-e39d-4f08-87fd-244e35fdabeb,2017-12-10 22:41:28 UTC,Advancers
627900,c2bbc090-c6e6-4805-bddd-c4db6a85ed33,2017-12-11 06:02:48 UTC,Vitalisers
628908,458308b0-9a4f-45af-a36b-d7b85ebf02b0,2017-12-11 09:36:48 UTC,Preparers
633822,0969960f-6f17-4ea9-bd69-e30130bc8a6c,2017-12-14 15:56:47 UTC,Vitalisers
635490,9b3bdfcb-22e5-491c-a8b4-1ef206add52c,2017-12-11 19:14:10 UTC,Advancers
638360,3099d4ca-a01d-4a4b-8f62-e0e74364129d,2017-12-11 22:39:28 UTC,Advancers
639059,6962b6b0-454c-4849-8339-a9422d24c490,2017-12-11 22:47:28 UTC,Vitalisers
644902,1ab9abf9-58bb-431c-b00a-a4cc4cf9a186,2017-12-12 12:39:01 UTC,Vitalisers
649546,3daaa09a-632d-4b37-8956-77b1252ca283,2017-12-12 23:25:18 UTC,Explorers
651341,23ee0b19-2d74-496d-8baa-77cfbb4027fe,2017-12-13 09:43:13 UTC,Explorers
660935,b81321d1-56b8-4a0c-b805-4a5f75281eda,2017-12-14 13:12:57 UTC,Vitalisers
661945,7f6e5cd5-368f-40ce-9bfc-3154a3757e9d,2017-12-14 17:08:55 UTC,Advancers
663839,76097bfc-3d80-476e-8816-885971c35f83,2017-12-14 23:20:19 UTC,Vitalisers
669351,95b2aefe-0145-4395-9e31-0b504678f8e6,2017-12-15 19:14:36 UTC,Vitalisers
672559,4dd65f58-ad3e-431b-97e9-f4590fd68aea,2017-12-30 10:30:03 UTC,Preparers
681163,e0246063-5f33-4eaf-ab5d-f22d6fd3f534,2017-12-17 16:32:11 UTC,Flourishers
683563,ba70bed1-f39b-4fb5-a081-e555bccd0f3c,2017-12-17 23:15:56 UTC,Hobbyists
683998,a1d58afb-bfbd-42d4-bc9b-dde8b6d41f67,2017-12-29 18:00:03 UTC,Explorers
684455,e34f735b-c199-4a0a-9527-59d1a02a6daf,2017-12-18 04:39:11 UTC,Explorers
684784,3793b206-5814-4a86-89fc-9d08f7f94d12,2017-12-23 23:59:33 UTC,Advancers
685324,70a1e21d-ee0d-4ed0-bd50-e93d121a0876,2017-12-18 06:55:49 UTC,Explorers
686988,bf42384d-dd4f-4322-bc11-fd94e4470419,2017-12-18 11:58:31 UTC,Fixers
692963,4151b790-6143-44b9-8993-9495a5d6d5bd,2017-12-19 09:09:45 UTC,Fixers
697884,bc293e8f-47b6-4593-9d48-390823ea0be6,2017-12-19 02:10:49 UTC,Advancers
698305,98962132-d656-426e-9725-ba150da355de,2017-12-19 02:53:48 UTC,Preparers
699490,83616bde-c107-4c0f-9e1c-4c503d5f192f,2018-01-17 06:12:52 UTC,Other
699513,80e2334d-d537-4e5f-9e23-7081ca328747,2017-12-28 09:46:05 UTC,Preparers
702653,69d49226-86cb-4523-83af-b621dda946bf,2017-12-26 20:27:57 UTC,Vitalisers
709429,9df05197-24d5-4dbd-bed9-89afdf734111,2017-12-20 10:49:39 UTC,Preparers
710666,43972a49-6a4d-4346-b839-f74b14d1ac6b,2017-12-20 11:33:33 UTC,Fixers
711439,0c9b86e1-46b7-41ff-b96d-e3d38f2cf726,2017-12-20 13:16:38 UTC,Preparers
714726,5e145161-7efe-49d1-aee0-b7ccc0510a69,2017-12-20 21:35:10 UTC,Advancers
717090,8139e519-47c2-4ca6-9818-bfd2beb2736d,2017-12-21 08:51:31 UTC,Fixers
717147,ce844e37-35c0-46ab-bdbf-9609b0f6f3f2,2017-12-21 09:17:13 UTC,Preparers
719135,70a79f15-9306-4ce5-b2f2-22876de40f5b,2017-12-21 15:53:50 UTC,Explorers
719824,ffb01cfb-1674-4150-b04a-0b1fb57ca288,2018-01-08 12:27:04 UTC,Vitalisers
721602,374ba4be-0d75-43f4-a2c8-0f671022c4d3,2017-12-21 22:34:06 UTC,Explorers
722117,c81ae16a-17a7-4001-b7c4-9d4ecb74982f,2017-12-22 01:01:40 UTC,Vitalisers
727629,ad1dc5ac-c8b4-4fde-a6bb-87b056e447da,2017-12-22 22:49:36 UTC,Hobbyists
728477,1174ab1c-c3c4-4987-b8f1-2d5044a78522,2017-12-23 03:20:07 UTC,Hobbyists
734204,13647742-a516-4b4b-a82b-7161e6a591a1,2017-12-24 15:22:35 UTC,Advancers
737277,6c381955-5585-4509-8f4a-525f800fce73,2017-12-24 23:09:58 UTC,Vitalisers
737673,8ec20c12-d087-4cce-afcd-a3d5ad01e1af,2017-12-25 02:18:39 UTC,Preparers
740777,d88e8647-5c1b-4adc-abc7-a5de61b44d5b,2018-01-10 17:36:50 UTC,Advancers
743152,2a4fa756-58cb-4b38-a62c-9c98de7490f1,2017-12-26 08:43:18 UTC,Advancers
743422,c9b1610c-aad9-4ade-82d9-d01118daf5ac,2017-12-26 09:37:36 UTC,Advancers
743441,91c862b3-eafc-464f-8709-3e7fa28af683,2017-12-28 00:28:26 UTC,Other
744661,d96455fc-33bf-4b64-a785-86ec29382f36,2018-01-05 13:49:46 UTC,Vitalisers
748888,ef7ee1bc-eb56-415f-b544-211920e33289,2017-12-26 22:56:58 UTC,Hobbyists
750469,16d52d2d-f177-4aa4-96dc-bb6f25cd669f,2017-12-28 12:07:15 UTC,Hobbyists
755074,ddfc5a29-2ba8-4492-839f-eab3c89fd172,2017-12-27 10:42:40 UTC,Advancers
755375,733588e6-8729-4d37-84d3-744a27fa559c,2017-12-27 11:22:13 UTC,Advancers
756090,517e30a8-dc21-432f-a655-22cd4933de14,2017-12-27 12:52:24 UTC,Advancers
760184,7c7513e4-c979-4aec-b3c0-52b4d6a057a4,2018-01-19 13:12:50 UTC,Preparers
760186,1c6fb937-7343-47f1-87e1-d54521fc338a,2017-12-27 21:08:09 UTC,Preparers
760326,90034a5a-c939-47bb-95f2-bd301904ae9e,2017-12-27 22:03:45 UTC,Hobbyists
760442,9b16c14d-36f7-41ad-ab18-c08e13646163,2017-12-27 23:08:29 UTC,Other
760623,6070bf6b-1316-4fda-971a-029320483f42,2018-01-24 02:21:23 UTC,Advancers
760952,359a1bb9-82be-4789-a661-4095e38381e7,2017-12-28 03:05:19 UTC,Explorers
764450,88d86450-5eb3-41ac-bd98-ebad19733a51,2017-12-28 11:34:30 UTC,Hobbyists
768137,b717a09c-a93b-4e1b-8504-32557fd247d1,2017-12-29 20:16:17 UTC,Hobbyists
769494,77455468-4283-4f26-a95a-615f33868a7d,2017-12-29 01:20:42 UTC,Advancers
