learner_id,quiz_question,question_type,week_number,step_number,question_number,response,cloze_response,submitted_at,correct
b0914e4c-ffaf-4f13-bf4f-0192afb01f15,1.8.1,MultipleChoice,1,8,1,3,,2017-11-13 10:57:17 UTC,false
b0914e4c-ffaf-4f13-bf4f-0192afb01f15,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 10:58:23 UTC,true
cf024a47-34e1-417e-821e-268f7a78c407,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 11:40:18 UTC,true
989a0da1-ba9e-4f50-8dfc-3efafc6a0b5d,1.8.1,MultipleChoice,1,8,1,3,,2017-11-13 12:23:06 UTC,false
989a0da1-ba9e-4f50-8dfc-3efafc6a0b5d,1.8.1,MultipleChoice,1,8,1,"1,3",,2017-11-13 12:23:25 UTC,false
989a0da1-ba9e-4f50-8dfc-3efafc6a0b5d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 12:23:30 UTC,true
48b2b35b-66e9-4e0b-9506-9345c5347e9b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 12:31:03 UTC,true
2b805279-1c25-47d2-a318-64213ecaf40a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:01:50 UTC,true
77449dce-0592-475e-809d-daff29311db6,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:07:37 UTC,true
cba91510-2195-4351-b9d8-715f9cb0e2fb,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 13:23:03 UTC,false
cba91510-2195-4351-b9d8-715f9cb0e2fb,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:23:07 UTC,true
c33a8024-c071-4c45-9753-74dcea994560,1.8.1,MultipleChoice,1,8,1,3,,2017-11-13 13:27:44 UTC,false
c33a8024-c071-4c45-9753-74dcea994560,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:28:31 UTC,true
7adcf337-4946-465d-926f-2d0b07acb5b5,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:33:19 UTC,true
4a868de8-d808-4da9-83f2-efc447d9981e,1.8.1,MultipleChoice,1,8,1,2,,2017-11-13 13:41:36 UTC,false
4a868de8-d808-4da9-83f2-efc447d9981e,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 13:41:46 UTC,false
4a868de8-d808-4da9-83f2-efc447d9981e,1.8.1,MultipleChoice,1,8,1,1,,2017-11-13 13:42:11 UTC,false
7dc8dfd5-e8f8-4802-a464-eede905c41e4,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:44:02 UTC,true
5941fd22-43d2-4595-9f24-a2c121ee1528,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:47:26 UTC,true
3adb1fc4-f5b7-450d-8f03-abcb88d89c50,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 13:48:52 UTC,true
9a2b5602-4de7-4dec-9ae9-61d734cd7255,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 14:15:48 UTC,true
cf3b2b06-eddb-4ade-bd74-37db5d71b1b7,1.8.1,MultipleChoice,1,8,1,"1,3",,2017-11-13 14:36:28 UTC,false
cf3b2b06-eddb-4ade-bd74-37db5d71b1b7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 14:36:36 UTC,true
d8858d3b-3f56-40e9-abb0-49719e511df6,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 14:47:47 UTC,false
d8858d3b-3f56-40e9-abb0-49719e511df6,1.8.1,MultipleChoice,1,8,1,1,,2017-11-13 14:48:00 UTC,false
d8858d3b-3f56-40e9-abb0-49719e511df6,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 14:48:06 UTC,true
9c903263-e9cd-453f-af8e-f4b6b7f95a45,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 15:19:58 UTC,true
64fa22b6-1fc6-46c3-a91f-db47058e5132,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 15:23:29 UTC,true
09ef787d-6b55-4edf-8bfa-4170443d72df,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 15:32:32 UTC,true
3806561c-4669-4754-9e7c-626d763c3060,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 15:37:16 UTC,true
9ef26146-61db-42cc-b883-191e33abbf4d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 15:40:21 UTC,true
ad756991-4ad8-4220-9c08-ef1eba7350b0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 16:03:23 UTC,true
59bf966e-d125-42a6-bc36-feb360ea2d1d,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 16:17:24 UTC,true
eac3d47c-e593-4804-b882-2a396597e497,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 16:34:04 UTC,true
2aeddb7d-ecc5-4da2-a738-b80d9e1cddf4,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 16:38:27 UTC,false
2aeddb7d-ecc5-4da2-a738-b80d9e1cddf4,1.8.1,MultipleChoice,1,8,1,"1,3",,2017-11-13 16:38:31 UTC,false
2aeddb7d-ecc5-4da2-a738-b80d9e1cddf4,1.8.1,MultipleChoice,1,8,1,1,,2017-11-13 16:38:46 UTC,false
2aeddb7d-ecc5-4da2-a738-b80d9e1cddf4,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 16:38:49 UTC,false
2aeddb7d-ecc5-4da2-a738-b80d9e1cddf4,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 16:38:51 UTC,true
d4deec2b-2000-4aac-adab-3c8cd41a71cf,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 16:40:57 UTC,true
881f8f40-4236-435a-bff7-8aa4e9bfdcc3,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 17:00:47 UTC,true
54699975-5756-45c4-b092-931fe81534b3,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 17:34:25 UTC,true
2b2200d8-42f5-401d-9003-5f6430f40459,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 17:53:21 UTC,true
4d6cbb07-445a-4a92-a0b8-bd476d39afb2,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 18:00:24 UTC,true
a9b7e1b9-4bac-400b-be1e-6f1b628a62a2,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-13 18:04:32 UTC,false
a9b7e1b9-4bac-400b-be1e-6f1b628a62a2,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 18:04:38 UTC,true
a7adba9e-ee2f-49a7-94b3-6acf0e515583,1.8.1,MultipleChoice,1,8,1,"1,3",,2017-11-13 18:10:16 UTC,false
a7adba9e-ee2f-49a7-94b3-6acf0e515583,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 18:10:20 UTC,true
836e283f-df0a-4fef-98d5-4eb7ac9fb1c7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 18:33:11 UTC,true
1cd05732-a807-40e6-8a90-cb94cf4bc137,1.8.1,MultipleChoice,1,8,1,3,,2017-11-13 18:41:26 UTC,false
1cd05732-a807-40e6-8a90-cb94cf4bc137,1.8.1,MultipleChoice,1,8,1,2,,2017-11-13 18:41:45 UTC,false
1cd05732-a807-40e6-8a90-cb94cf4bc137,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-13 18:41:48 UTC,false
1cd05732-a807-40e6-8a90-cb94cf4bc137,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 18:41:51 UTC,true
2ee6b1c6-ee72-4a7d-b283-96974aab1f70,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 19:29:51 UTC,true
7893d552-84f1-43f8-8c19-c57f777731ad,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 19:56:17 UTC,true
3e73222d-45ce-4d5e-9cd0-8886335a3b17,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 20:11:15 UTC,true
1976ff13-4338-4bcf-9618-d9b434443931,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 20:41:50 UTC,true
b3577dd9-b72b-4e2c-a562-c21d79915fc7,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 21:09:44 UTC,false
b3577dd9-b72b-4e2c-a562-c21d79915fc7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 21:09:48 UTC,true
2a275aa7-4023-4d40-8d8b-a61b24a7b6e2,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-13 21:11:13 UTC,false
2a275aa7-4023-4d40-8d8b-a61b24a7b6e2,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 21:11:16 UTC,true
1bf477cd-6f1c-4176-b3df-b628044d085b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 21:27:41 UTC,true
8f9ac524-2790-4a1c-8707-9e27c343abf7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-13 23:20:27 UTC,true
a6756552-aab4-466b-80ab-419d9f80b709,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 00:04:29 UTC,true
9772d1ce-44a8-4dc5-886e-1e609c4122e0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 00:17:35 UTC,true
7091c9b1-ae7d-4eef-ada9-158c4a32cba6,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 00:59:07 UTC,true
371c2bc7-e5db-4979-960e-b0a4019dfd27,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 02:16:09 UTC,true
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 03:16:54 UTC,false
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 03:16:58 UTC,false
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 03:17:07 UTC,false
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,1,,2017-11-14 03:17:11 UTC,false
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,"1,3",,2017-11-14 03:17:19 UTC,false
9a6c846f-70bf-48a2-b6e6-b5f6acb88ac6,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 03:17:22 UTC,true
2f7fe0a2-67f7-4048-93f8-37fa7882e304,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 04:26:04 UTC,false
2f7fe0a2-67f7-4048-93f8-37fa7882e304,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 04:26:13 UTC,false
2f7fe0a2-67f7-4048-93f8-37fa7882e304,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 04:26:16 UTC,true
7f52aeb2-68b1-4d89-b167-d6b5a104138b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 04:32:18 UTC,true
d540eb8e-150d-4fdb-9329-2b27129e5bc4,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 04:46:47 UTC,true
d77838d5-8760-4afa-90a5-aa151b02b088,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 05:23:35 UTC,true
19f0e6a2-e620-45f4-8392-847d7a62af15,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 05:52:25 UTC,false
19f0e6a2-e620-45f4-8392-847d7a62af15,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 05:52:32 UTC,false
19f0e6a2-e620-45f4-8392-847d7a62af15,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 05:52:37 UTC,true
40d560f5-abeb-4d46-873c-9df88a9b6871,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 06:07:00 UTC,true
8e61f6e4-aef3-49a0-b8bd-16a5199ebcc4,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 08:18:52 UTC,true
240b7fcf-0abc-46c3-9d80-7eadacc93b53,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 08:20:34 UTC,true
2c0b1dfe-94b1-4f2f-b9f3-90c6afa36f97,1.8.1,MultipleChoice,1,8,1,1,,2017-11-14 08:38:42 UTC,false
2c0b1dfe-94b1-4f2f-b9f3-90c6afa36f97,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 08:38:48 UTC,false
2c0b1dfe-94b1-4f2f-b9f3-90c6afa36f97,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 08:38:54 UTC,true
bf2099ba-91b8-4814-978f-233be3537481,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 08:44:04 UTC,true
4d447741-e734-4c4b-abf5-181067a4e990,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 09:19:06 UTC,true
92dce932-df18-42f8-b87d-54d90c3ea282,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 09:47:16 UTC,true
7c726219-8b23-4b62-9e22-1349b74f9380,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 09:48:45 UTC,true
6bfd151f-24e6-49c2-a8f4-051e46094524,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 10:29:09 UTC,true
f35900d9-e8e3-4d36-93b8-6473d22b5f33,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 10:53:31 UTC,true
206f1ef2-408a-4ede-a3d2-edbceea5d0c9,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 10:57:35 UTC,true
5ab3ad23-53d7-4b68-a5f4-945822ebad00,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 11:11:33 UTC,true
49faae6a-a714-4fcc-8416-0ae4522b1260,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 11:23:26 UTC,true
c2978a5a-05c5-4bf2-b0c6-00e7a4b91f0f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 11:26:15 UTC,true
ba2c0d13-5765-483f-a6b0-58a53be5d97a,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 11:42:34 UTC,false
ba2c0d13-5765-483f-a6b0-58a53be5d97a,1.8.1,MultipleChoice,1,8,1,1,,2017-11-14 11:42:52 UTC,false
ba2c0d13-5765-483f-a6b0-58a53be5d97a,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 11:42:58 UTC,false
ba2c0d13-5765-483f-a6b0-58a53be5d97a,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 11:43:03 UTC,false
d058de0b-a505-4b3e-8680-d07976720d44,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:19:32 UTC,true
65f5f380-3233-4fab-83bd-e4fce4aec751,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:28:08 UTC,true
960af84a-13d7-49f9-bde1-c92afcb5cea1,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:39:17 UTC,true
6fdc4163-2670-4407-86e0-84d377511250,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-14 12:41:30 UTC,false
6fdc4163-2670-4407-86e0-84d377511250,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:41:38 UTC,true
b89a2ebc-fcdd-4d4e-906b-61cfcdd5cfed,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 12:48:14 UTC,false
b89a2ebc-fcdd-4d4e-906b-61cfcdd5cfed,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:48:26 UTC,true
40207781-50bb-4d85-8367-83c3dd043d4b,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:56:33 UTC,true
436342d7-acfa-4a5d-8215-f7fc53a0106a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 12:58:02 UTC,true
4c4685f3-12b0-4399-9fd0-51d9cbb61bb7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 13:21:48 UTC,true
3a0e89ef-b607-4484-8cc7-70d139e5f57a,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 13:33:32 UTC,false
3a0e89ef-b607-4484-8cc7-70d139e5f57a,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 13:33:45 UTC,true
8ca4e8d3-b586-4d1d-9836-df243a95b946,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 13:44:11 UTC,true
bc364bc6-1b4a-41e1-b817-3fef59cdc4d2,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 14:07:10 UTC,true
c4cf4252-588c-4fd2-98d4-d5a44a4b6864,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 14:36:34 UTC,true
36c81a36-d614-496e-8dc1-3a4e0bcf34fe,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 15:32:16 UTC,true
a50b2f23-810b-4755-8ca7-f3c3f6067309,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 15:32:43 UTC,true
feeea9b2-f5d0-4e36-a3ed-2d3529295434,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 16:05:54 UTC,true
8e0e70df-69ab-409c-b461-6c31b6424093,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 16:24:04 UTC,true
cf394a28-43a7-47aa-851a-b1de3272c442,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 16:30:26 UTC,true
295a7c98-e77e-44d5-b475-0eafdddb24f0,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 17:11:36 UTC,false
295a7c98-e77e-44d5-b475-0eafdddb24f0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 17:11:40 UTC,true
60956ae2-d377-49a1-a7b6-aa234f0b7ee1,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 17:12:16 UTC,false
60956ae2-d377-49a1-a7b6-aa234f0b7ee1,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 17:12:28 UTC,false
60956ae2-d377-49a1-a7b6-aa234f0b7ee1,1.8.1,MultipleChoice,1,8,1,1,,2017-11-14 17:12:32 UTC,false
60956ae2-d377-49a1-a7b6-aa234f0b7ee1,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 17:12:41 UTC,false
397f9fea-0ce2-48ba-a0a0-0fa3b84f127f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 17:26:02 UTC,true
d8f4857e-170c-4573-b4ff-9ac8ed1df567,1.8.1,MultipleChoice,1,8,1,1,,2017-11-14 18:00:30 UTC,false
26ab6c32-f62b-4e5c-b87f-f723f388393e,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 18:04:41 UTC,true
389cb749-e3bc-4102-b43a-da2af96bbc74,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 19:28:27 UTC,true
9565ba91-a5e3-4afb-b52a-4a6cecd3b48f,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 19:44:37 UTC,false
9565ba91-a5e3-4afb-b52a-4a6cecd3b48f,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-14 19:44:51 UTC,false
9565ba91-a5e3-4afb-b52a-4a6cecd3b48f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 19:44:54 UTC,true
836d681e-304b-4432-b2ef-52ceb832a4db,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 19:45:45 UTC,false
836d681e-304b-4432-b2ef-52ceb832a4db,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-14 19:45:50 UTC,false
836d681e-304b-4432-b2ef-52ceb832a4db,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 19:45:53 UTC,true
dca5ad8b-8f7e-4663-bcc6-3b0aa1a46112,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 19:46:35 UTC,true
a42cd237-ef47-4757-9b27-6f71641454cc,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 20:43:17 UTC,false
a42cd237-ef47-4757-9b27-6f71641454cc,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-14 20:43:45 UTC,false
a42cd237-ef47-4757-9b27-6f71641454cc,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 20:44:03 UTC,true
3bc98cf0-9002-43dd-a848-fd56613a6e4f,1.8.1,MultipleChoice,1,8,1,3,,2017-11-14 23:48:00 UTC,false
3bc98cf0-9002-43dd-a848-fd56613a6e4f,1.8.1,MultipleChoice,1,8,1,2,,2017-11-14 23:49:09 UTC,false
3bc98cf0-9002-43dd-a848-fd56613a6e4f,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-14 23:49:12 UTC,false
3bc98cf0-9002-43dd-a848-fd56613a6e4f,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-14 23:49:30 UTC,true
126ca715-a86d-405c-ab06-60b9f2bf5678,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 00:51:03 UTC,true
838aa646-763b-43f0-9e5c-97835ce1bbd3,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-15 01:07:47 UTC,false
838aa646-763b-43f0-9e5c-97835ce1bbd3,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 01:08:15 UTC,true
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,2,,2017-11-15 01:26:44 UTC,false
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,2,,2017-11-15 01:26:53 UTC,false
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-15 01:26:55 UTC,false
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-15 01:26:59 UTC,false
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,2,,2017-11-15 01:27:02 UTC,false
a4501c91-eb6c-41ef-8d4c-41d97b8755e3,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 01:27:07 UTC,true
f8030d58-1d9b-4566-820c-5920c473c3a0,1.8.1,MultipleChoice,1,8,1,"2,3",,2017-11-15 01:28:06 UTC,false
f8030d58-1d9b-4566-820c-5920c473c3a0,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 01:28:10 UTC,true
cbb348ea-a3cd-4cd4-a618-612798094b97,1.8.1,MultipleChoice,1,8,1,2,,2017-11-15 02:04:16 UTC,false
cbb348ea-a3cd-4cd4-a618-612798094b97,1.8.1,MultipleChoice,1,8,1,"1,2",,2017-11-15 02:04:58 UTC,false
cbb348ea-a3cd-4cd4-a618-612798094b97,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 02:05:05 UTC,true
3d3bf08d-ae75-4386-b360-b1d9a8290be7,1.8.1,MultipleChoice,1,8,1,"1,2,3",,2017-11-15 05:01:04 UTC,true
6b073c16-6ac4-4e46-b881-1b853f326588,1.8.1,MultipleChoice,1,8,1,3,,2017-11-15 05:06:38 UTC,false
